,Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
3970,DTM_4,Ind,1648504620.956321,0.25,-60.29706835302675,0,12.49629909959306,0.3905093468622831,1.0,0,32,32,1648504620.956321,1648439220.95599,0.0004892966336097,0.25,0.1396807718672546,600.0000030994415,0,0,0,0.0299172627595243,0.001,600.000002861023,Do nothing
124,DER_0,Ex,1648504631.083729,0.27,10.853472313959388,0,0.0,0.343270313366972,1.0,32,0,32,1648504631.083729,1648430231.083439,0.0004301075252057,0.27,0.2311001831484459,2400.000009059906,0,0,0,0.0420012579806012,0.001,2400.000008106232,Do nothing
8777,DER_9,Ex,1648504635.847171,0.16,10.8534723206442,0,0.0,0.3432703134384738,1.0,32,0,32,1648504635.847171,1648430235.846904,0.000430107525338,0.16,0.2650457712886271,2400.000009059906,0,0,0,0.0474963201338425,0.001,2400.000007867813,Do nothing
3009,DER_3,Ex,1648504640.188832,0.28,10.853472322189614,0,0.0,0.3432703135935777,1.0,32,0,32,1648504640.188832,1648430240.188569,0.0004301075253614,0.28,0.2522080408985772,2400.000008106232,0,0,0,0.0442143902693945,0.001,2400.000007867813,Do nothing
2048,DER_2,Ex,1648504644.984114,0.32,10.853472321722396,0,0.0,0.3432703093199722,1.0,32,0,32,1648504644.984114,1648430244.983819,0.0004301075251767,0.32,0.2290556390842287,2400.00003695488,0,0,0,0.0399720528396766,0.001,2400.000007867813,Do nothing
5892,DER_6,Ex,1648504648.895709,0.44,10.85347232075202,0,0.0,0.3432703136859799,1.0,32,0,32,1648504648.895709,1648430248.895466,0.0004301075254772,0.44,0.2660168322493878,2400.0000071525574,0,0,0,0.0388691978500854,0.001,2400.000006914139,Do nothing
4931,DER_5,Ex,1648504652.822842,0.33,10.85347232549608,0,0.0,0.3432703135935777,1.0,32,0,32,1648504652.822842,1648430252.822601,0.0004301075254896,0.33,0.2092983638879418,2400.000007867813,0,0,0,0.036785668040869,0.001,2400.000006914139,Do nothing
1086,DER_1,N,1648505191.698189,0.45,-34.96220393815495,0,5.377012132487247,0.1581474156613896,1.0,0,34,34,1648505191.698189,1648431391.697686,0.0004607046039056,0.45,0.2282179763947881,1200.0000081062317,0,0,0,0.0318259137597108,0.0011904761819612,600.0000038146973,Do nothing
7815,DER_8,Dis,1648505198.114824,0.21,-21.581491201080087,0,11.067708418269014,0.2766927104567253,1.0,0,40,40,1648505198.114824,1648430198.114256,0.0005333333292931,0.21,0.271945143472874,600.0000050067902,0,0,0,0.0475642310508647,0.0016666666441493,600.0000038146973,Do nothing
6854,DER_7,Ux,1648505216.486149,0.16,-8.781542639040094,0,0.4615357258872871,0.0209788966312403,1.0,0,22,22,1648505216.486149,1648441616.485829,0.0003459119479453,0.16,0.1027623879316515,6600.000032186508,0,0,0,0.0272454579466015,0.001,600.000002861023,Do nothing
3971,DER_4,Dis,1648505220.956324,0.36,-54.96503993027139,0,1.0558291818097425,0.0319948236912043,1.0,0,33,33,1648505220.956324,1648430220.955936,0.0004399999977228,0.36,0.2441092858147826,6000.000030040741,0,0,0,0.0400453624112666,0.0011111111012505,600.0000021457672,Do nothing
125,DCM_0,Ex,1648505231.083732,0.44,10.853472313743747,0,0.0,0.3432703135308761,1.0,32,0,32,1648505231.083732,1648430831.083448,0.0004301075252401,0.44,0.220614281964762,2400.0000088214874,0,0,0,0.0312844676168296,0.001,2400.0000088214874,Do nothing
8778,DCM_9,Ex,1648505235.847173,0.32,10.853472322620892,0,0.0,0.3432703134659745,1.0,32,0,32,1648505235.847173,1648430835.846912,0.0004301075253724,0.32,0.1990354426812307,2400.000009059906,0,0,0,0.0356370117889628,0.001,2400.000007867813,Do nothing
3010,DCM_3,Ex,1648505240.188834,0.15,10.853472322117735,0,0.0,0.3432703136595793,1.0,32,0,32,1648505240.188834,1648430840.188578,0.0004301075254014,0.15,0.200755950468649,2400.000007867813,0,0,0,0.0406719128924298,0.001,2400.000007867813,Do nothing
2049,DCM_2,Ex,1648505244.984116,0.39,10.853472265835924,0,0.0,0.3432703110525149,1.0,32,0,32,1648505244.984116,1648430844.983827,0.0004301075252112,0.39,0.2271546835085982,2400.000025033951,0,0,0,0.0359829065513979,0.001,2400.000007867813,Do nothing
5893,DCM_6,Ex,1648505248.895711,0.39,10.85347232053638,0,0.0,0.3432703137475815,1.0,32,0,32,1648505248.895711,1648430848.895474,0.0004301075255116,0.39,0.2103006577875724,2400.000006914139,0,0,0,0.0332930354119988,0.001,2400.000006914139,Do nothing
4932,DCM_5,Ex,1648505252.822844,0.29,10.853472326394575,0,0.0,0.3432703135858774,1.0,32,0,32,1648505252.822844,1648430852.822609,0.0004301075255227,0.29,0.2285809019444532,2400.000008106232,0,0,0,0.0408858265203901,0.001,2400.000006914139,Do nothing
1087,DCM_1,Dis,1648505791.698193,0.24,-9.97176563895254,0,1.6138469266972102,0.057637390239186,1.0,0,28,28,1648505791.698193,1648432591.697695,0.0003825136585995,0.24,0.1646038521969879,3000.000020980835,0,0,0,0.0339483507438666,0.001,600.0000030994415,Do nothing
7816,DTM_8,Ind,1648505798.114828,0.32,-28.91791198833141,0,1.7308362264401365,0.0480787840677815,1.0,0,36,36,1648505798.114828,1648430798.114266,0.0004799999964019,0.32,0.229902015096539,3000.000022172928,0,0,0,0.0397673986468828,0.0016666666514343,600.0000038146973,Do nothing
6855,DER_7,N,1648505816.486152,0.32,-4.825146225185274,0,5.630827837706294,0.244818601639404,1.0,0,23,23,1648505816.486152,1648441616.485829,0.0003582554499119,0.32,0.1044595567759355,600.000002861023,0,0,0,0.0165875204285935,0.001,600.000002861023,Do nothing
3972,DER_4,Dis,1648505820.956327,0.18,-10.878240055009467,0,11.247831530557692,0.3308185744281675,1.0,0,34,34,1648505820.956327,1648430220.955936,0.0004497354474093,0.18,0.2436084320193546,600.000002861023,0,0,0,0.0448223179317153,0.0011111111012505,600.0000021457672,Do nothing
126,DERAS_0,Ex,1648505831.083734,0.28,10.85347231823623,0,0.0,0.3432703135011754,1.0,32,0,32,1648505831.083734,1648431431.083451,0.0004301075252456,0.28,0.1841062551914282,2400.000009059906,0,0,0,0.0351649193665531,0.001,2400.0000088214874,Do nothing
8779,DERAS_9,Ex,1648505835.847175,0.2,10.853472321686455,0,0.0,0.3432703135055754,1.0,32,0,32,1648505835.847175,1648431435.846915,0.0004301075253793,0.2,0.2069227232341556,2400.0000088214874,0,0,0,0.0405006240651189,0.001,2400.000007867813,Do nothing
3011,DERAS_3,Ex,1648505840.188836,0.27,10.853472322297431,0,0.0,0.3432703136298785,1.0,32,0,32,1648505840.188836,1648431440.188581,0.0004301075254069,0.27,0.2058436847780452,2400.000008106232,0,0,0,0.0385142456875917,0.001,2400.000007867813,Do nothing
2050,DERAS_2,Ex,1648505844.984119,0.26,10.85347219578915,0,0.0,0.3432703130644646,1.0,32,0,32,1648505844.984119,1648431444.98383,0.0004301075252112,0.26,0.2024746724712197,2400.000010967254,0,0,0,0.0384134489783815,0.001,2400.000007867813,Do nothing
5894,DERAS_6,Ex,1648505848.895713,0.25,10.853472326250818,0,0.0,0.3432703135814773,1.0,32,0,32,1648505848.895713,1648431448.895477,0.0004301075255172,0.25,0.211688938458283,2400.000008106232,0,0,0,0.0398852446023241,0.001,2400.000006914139,Do nothing
4933,DERAS_5,Ex,1648505852.822845,0.42,10.853472325316382,0,0.0,0.3432703137618818,1.0,32,0,32,1648505852.822845,1648431452.822611,0.0004301075255296,0.42,0.1949370529927742,2400.000006914139,0,0,0,0.0280138200694694,0.001,2400.000006914139,Do nothing
1088,DERAS_1,Ind,1648506391.698197,0.15,-29.13748889507921,0,2.900841540323245,0.0763379352716643,1.0,0,38,38,1648506391.698197,1648430191.697671,0.0004986876605999,0.15,0.2487102022673836,3000.000019788742,0,0,0,0.045383126736584,0.0011111110987486,600.0000038146973,Do nothing
7817,DTM_8,Err,1648506398.114832,0.3,-17.78915010507918,0,9.156685089073322,0.24747797538036,1.0,0,37,37,1648506398.114832,1648430798.114266,0.0004894179857537,0.3,0.2304454103283487,600.0000038146973,0,0,0,0.0404482708662896,0.0016666666514343,600.0000038146973,Do nothing
6856,DTM_7,Ind,1648506416.486155,0.15,-90.311118927304,0,1.8168712707459904,0.0586087506692255,1.0,0,31,31,1648506416.486155,1648431416.485775,0.0004133333312388,0.15,0.1928591493601791,3000.0000150203705,0,0,0,0.0394630213904682,0.0011111111049298,600.0000019073486,Do nothing
3973,DER_4,N,1648506420.95633,0.36,-115.7865010498586,0,11.954254977305286,0.3415501422087225,1.0,0,35,35,1648506420.95633,1648430220.955936,0.0004593175829262,0.36,0.2445106922362588,600.0000030994415,0,0,0,0.0397855312664064,0.0011111111012505,600.0000021457672,Do nothing
127,DTM_0,Ex,1648506431.083736,0.17,10.853472315145403,0,0.0,0.3432703133691721,1.0,32,0,32,1648506431.083736,1648432031.083454,0.0004301075252511,0.17,0.1971388851385455,2400.000009059906,0,0,0,0.0397048229363341,0.001,2400.000007867813,Do nothing
8780,DTM_9,Ex,1648506435.847177,0.31,10.85347231848781,0,0.0,0.3432703136122781,1.0,32,0,32,1648506435.847177,1648432035.846918,0.0004301075253848,0.31,0.1985696637382158,2400.000008106232,0,0,0,0.0357679575911951,0.001,2400.000007867813,Do nothing
3012,DTM_3,Ex,1648506440.188838,0.2,10.853472323375629,0,0.0,0.3432703136298785,1.0,32,0,32,1648506440.188838,1648432040.188583,0.0004301075254069,0.2,0.1895111355456218,2400.000008106232,0,0,0,0.0382627607190598,0.001,2400.000007867813,Do nothing
2051,DTM_2,Ex,1648506444.984121,0.22,10.853472186840127,0,0.0,0.3432703133361712,1.0,32,0,32,1648506444.984121,1648432044.983832,0.0004301075252098,0.22,0.2044614699499463,2400.000009059906,0,0,0,0.0396287741193988,0.001,2400.000007867813,Do nothing
5895,DTM_6,Ex,1648506448.895715,0.39,10.853472326250818,0,0.0,0.3432703135814773,1.0,32,0,32,1648506448.895715,1648432048.895479,0.0004301075255172,0.39,0.1678094922067392,2400.000008106232,0,0,0,0.0250746085874135,0.001,2400.000006914139,Do nothing
4934,DTM_5,Ex,1648506452.822847,0.42,10.853472326538336,0,0.0,0.3432703137662819,1.0,32,0,32,1648506452.822847,1648432052.822614,0.0004301075255351,0.42,0.1994187626084015,2400.000006914139,0,0,0,0.0287840641564937,0.001,2400.000006914139,Do nothing
1089,DCM_1,Ux,1648506991.6982,0.26,-16.714843169363963,0,4.326118165055784,0.1491764884501994,1.0,0,29,29,1648506991.6982,1648432591.697695,0.0003897849435909,0.26,0.1653376687185495,1200.0000069141388,0,0,0,0.0330063031670903,0.001,600.0000030994415,Do nothing
7818,DCM_8,N,1648506998.114837,0.37,-34.858305661480735,0,1.1630106355675578,0.0401038150195709,1.0,0,29,29,1648506998.114837,1648433198.114286,0.0003929539266055,0.37,0.1927986472363853,3600.0000269412994,0,0,0,0.0313428026395355,0.0012499999910593,600.0000038146973,Do nothing
6857,DCM_7,Ind,1648507016.486158,0.25,-118.63758798022504,0,1.024405913089178,0.0284557198080327,1.0,0,36,36,1648507016.486158,1648430216.485761,0.0004687499975771,0.25,0.2755567083782042,6600.00003194809,0,0,0,0.0467547961290051,0.0012499999895691,600.000002861023,Do nothing
3974,DCM_4,Ind,1648507020.956333,0.39,-9.326664569692191,0,0.344086051615439,0.0114695350538479,1.0,0,30,30,1648507020.956333,1648430820.955944,0.0003937007853924,0.39,0.2343772727098603,4800.000023841858,0,0,0,0.0366434657131404,0.003333333310816,600.000002861023,Do nothing
128,DER_0,Ex,1648507031.083738,0.32,11.327920341110078,0,0.0,0.3471660534000758,1.0,33,0,33,1648507031.083738,1648430231.083439,0.0004296874983272,0.32,0.2317840278934579,2400.000009059906,0,0,0,0.0397019991003675,0.001,2400.000008106232,Do nothing
8781,DER_9,Ex,1648507035.847179,0.38,11.327920343469636,0,0.0,0.3471660536468793,1.0,33,0,33,1648507035.847179,1648430235.846904,0.0004296874984619,0.38,0.2659300345864069,2400.000007867813,0,0,0,0.0415072075254262,0.001,2400.000007867813,Do nothing
3013,DER_3,Ex,1648507040.18884,0.22,11.327920348588064,0,0.0,0.347166053665201,1.0,33,0,33,1648507040.18884,1648430240.188569,0.0004296874984846,0.22,0.2519602867378189,2400.000007867813,0,0,0,0.0448119287599849,0.001,2400.000007867813,Do nothing
2052,DER_2,Ex,1648507044.984123,0.3,11.327920207559083,0,0.0,0.3471660533429552,1.0,33,0,33,1648507044.984123,1648430244.983819,0.0004296874982992,0.3,0.229601364937427,2400.000009059906,0,0,0,0.0401854284075703,0.001,2400.000007867813,Do nothing
5896,DER_6,Ex,1648507048.895716,0.39,11.32792035163734,0,0.0,0.3471660537600426,1.0,33,0,33,1648507048.895716,1648430248.895466,0.000429687498602,0.39,0.2669705489243925,2400.000006914139,0,0,0,0.0411668107364946,0.001,2400.000006914139,Do nothing
4935,DER_5,Ex,1648507052.822849,0.21,11.327920348588064,0,0.0,0.3471660537341767,1.0,33,0,33,1648507052.822849,1648430252.822601,0.0004296874986127,0.21,0.2093037610888038,2400.0000071525574,0,0,0,0.0402662088799063,0.001,2400.000006914139,Do nothing
1090,DTM_1,Err,1648507591.698205,0.36,-16.57895013394146,0,1.676370786167213,0.0578058891781797,1.0,0,29,29,1648507591.698205,1648430791.697681,0.00037760416409,0.36,0.1482302672845999,3000.000020980835,0,0,0,0.0234367765319689,0.001,600.000002861023,Do nothing
7819,DTM_8,N,1648507598.114841,0.19,-94.04163064453682,0,4.796964509401301,0.1262359081421395,1.0,0,38,38,1648507598.114841,1648430798.114266,0.0004947916629617,0.19,0.230136666738056,1200.000009059906,0,0,0,0.0427714224058399,0.0016666666514343,600.0000038146973,Do nothing
6858,DERAS_7,N,1648507616.486162,0.36,-181.3079189035384,0,3.602769627062808,0.0900692406765702,1.0,0,40,40,1648507616.486162,1648430816.48577,0.0005208333306751,0.36,0.2255183083117947,3000.000015974045,0,0,0,0.0368711361433845,0.001,600.0000019073486,Do nothing
3975,DER_4,Ind,1648507620.956336,0.2,-122.9580511951401,0,6.289375833540672,0.1747048842650186,1.0,0,36,36,1648507620.956336,1648430220.955936,0.0004651162766656,0.2,0.2441709159596461,1200.0000059604645,0,0,0,0.0441216024542398,0.0011111111012505,600.0000021457672,Do nothing
129,DCM_0,Ex,1648507631.08374,0.26,11.327920346518912,0,0.0,0.3471660535692817,1.0,33,0,33,1648507631.08374,1648430831.083448,0.0004296874983659,0.26,0.2209149363009088,2400.000008106232,0,0,0,0.0402563563649601,0.001,2400.000008106232,Do nothing
8782,DCM_9,Ex,1648507635.847181,0.29,11.32792034437716,0,0.0,0.3471660536382574,1.0,33,0,33,1648507635.847181,1648430835.846912,0.0004296874984939,0.29,0.1997298286149618,2400.000008106232,0,0,0,0.0365166039149441,0.001,2400.000007867813,Do nothing
3014,DCM_3,Ex,1648507640.188842,0.16,11.327920350766115,0,0.0,0.3471660536608901,1.0,33,0,33,1648507640.188842,1648430840.188578,0.000429687498522,0.16,0.2004448363429341,2400.000008106232,0,0,0,0.0399004326579509,0.001,2400.000007867813,Do nothing
2053,DCM_2,Ex,1648507644.984126,0.36,11.327920264732994,0,0.0,0.3471660532276365,1.0,33,0,33,1648507644.984126,1648430844.983827,0.0004296874983272,0.36,0.2281687698940287,2400.0000100135803,0,0,0,0.037246007112495,0.001,2400.000007867813,Do nothing
5897,DCM_6,Ex,1648507648.895718,0.16,11.327920353670187,0,0.0,0.3471660537514207,1.0,33,0,33,1648507648.895718,1648430848.895474,0.000429687498634,0.16,0.2099166833006444,2400.0000071525574,0,0,0,0.0409469439590998,0.001,2400.000006914139,Do nothing
4936,DCM_5,Ex,1648507652.822851,0.25,11.327920348333956,0,0.0,0.3471660537956082,1.0,33,0,33,1648507652.822851,1648430852.822609,0.000429687498646,0.25,0.2287444065097627,2400.000006914139,0,0,0,0.0414533687965605,0.001,2400.000006914139,Do nothing
1091,DCM_1,Err,1648508191.698209,0.43,-44.75294653505984,0,4.624225194745016,0.1541408398248338,1.0,0,30,30,1648508191.698209,1648432591.697695,0.0003968253941272,0.43,0.1673426863797726,1200.000009059906,0,0,0,0.0202159871601828,0.001,600.0000030994415,Do nothing
7820,DERAS_8,Dis,1648508198.114846,0.44,-1.5046529832994575,0,0.4957045979790643,0.0206543582491276,1.0,0,24,24,1648508198.114846,1648438598.114326,0.0003448275836306,0.44,0.1534184415818669,4200.000030994415,0,0,0,0.0141852498020181,0.0016666666540834,600.0000038146973,Do nothing
6859,DCM_7,Dis,1648508216.486165,0.26,-10.528616328972108,0,5.916627290211748,0.1599088456813986,1.0,0,37,37,1648508216.486165,1648430216.485761,0.0004743589719013,0.26,0.2754388545268542,1200.0000071525574,0,0,0,0.0461894207101126,0.0012499999895691,600.000002861023,Do nothing
3976,DCM_4,Ind,1648508220.956339,0.43,-3.55555586669287,0,1.467111818322341,0.0473261876878174,1.0,0,31,31,1648508220.956339,1648430820.955944,0.0004005167938225,0.43,0.2358592630681189,1200.0000059604645,0,0,0,0.0340342766527738,0.003333333310816,600.000002861023,Do nothing
130,DERAS_0,Ex,1648508231.083743,0.23,11.327920345538788,0,0.0,0.3471660535347939,1.0,33,0,33,1648508231.083743,1648431431.083451,0.0004296874983659,0.23,0.1844539350763416,2400.000009059906,0,0,0,0.0364344411520733,0.001,2400.0000088214874,Do nothing
8783,DERAS_9,Ex,1648508235.847183,0.43,11.32792034568399,0,0.0,0.3471660536436461,1.0,33,0,33,1648508235.847183,1648431435.846915,0.0004296874985006,0.43,0.2086127026035938,2400.000008106232,0,0,0,0.0293295923815746,0.001,2400.000007867813,Do nothing
3015,DERAS_3,Ex,1648508240.188844,0.26,11.327920349785993,0,0.0,0.3471660537007667,1.0,33,0,33,1648508240.188844,1648431440.188581,0.0004296874985286,0.26,0.206253959893363,2400.000007867813,0,0,0,0.0383010690795777,0.001,2400.000007867813,Do nothing
2054,DERAS_2,Ex,1648508244.984128,0.34,11.327920331127332,0,0.0,0.3471660533698989,1.0,33,0,33,1648508244.984128,1648431444.98383,0.0004296874983325,0.34,0.2035165310131044,2400.000009059906,0,0,0,0.0345922728490776,0.001,2400.000007867813,Do nothing
5898,DERAS_6,Ex,1648508248.89572,0.41,11.327920348188751,0,0.0,0.3471660537912972,1.0,33,0,33,1648508248.89572,1648431448.895477,0.0004296874986407,0.41,0.2131912949851142,2400.000006914139,0,0,0,0.0317292650034091,0.001,2400.000006914139,Do nothing
4937,DERAS_5,Ex,1648508252.822853,0.41,11.3279203541421,0,0.0,0.347166053623169,1.0,33,0,33,1648508252.822853,1648431452.822611,0.000429687498646,0.41,0.196566317742829,2400.000008106232,0,0,0,0.0287647087458855,0.001,2400.000006914139,Do nothing
1092,DTM_1,N,1648508791.698213,0.2,-17.34176675345393,0,4.481941344276469,0.1493980448092156,1.0,0,30,30,1648508791.698213,1648430791.697681,0.0003846153819913,0.2,0.148619513395242,1200.0000081062317,0,0,0,0.0323645858238087,0.001,600.000002861023,Do nothing
7821,DERAS_8,Err,1648508798.11485,0.17,-5.163589562281921,0,3.81140599848757,0.1524562399395028,1.0,0,25,25,1648508798.11485,1648438598.114326,0.0003561253534668,0.17,0.1535431149534319,600.0000040531158,0,0,0,0.0337912766695369,0.0016666666540834,600.0000038146973,Do nothing
6860,DTM_7,N,1648508816.486168,0.37,-18.75480021415216,0,2.37574989588694,0.0742421842464668,1.0,0,32,32,1648508816.486168,1648431416.485775,0.0004134366904076,0.37,0.1941910354552154,2400.0000128746037,0,0,0,0.0312187929898975,0.0011111111049298,600.0000019073486,Do nothing
3977,DER_4,Ux,1648508820.956342,0.16,-64.6408071780569,0,6.605394973230748,0.1785241884656959,1.0,0,37,37,1648508820.956342,1648430220.955936,0.0004707379110542,0.16,0.2435380519298743,1200.0000059604645,0,0,0,0.0441249429979387,0.0011111111012505,600.0000021457672,Do nothing
131,DTM_0,Ex,1648508831.083745,0.17,11.32792034118268,0,0.0,0.3471660534011535,1.0,33,0,33,1648508831.083745,1648432031.083454,0.0004296874983712,0.17,0.1969348333705865,2400.000009059906,0,0,0,0.039075339414193,0.001,2400.000007867813,Do nothing
8784,DTM_9,Ex,1648508835.847185,0.39,11.327920349205176,0,0.0,0.3471660536835227,1.0,33,0,33,1648508835.847185,1648432035.846918,0.0004296874985073,0.39,0.2000089895747705,2400.000007867813,0,0,0,0.0308160670450712,0.001,2400.000007867813,Do nothing
3016,DTM_3,Ex,1648508840.188846,0.45,11.327920349785993,0,0.0,0.3471660536652011,1.0,33,0,33,1648508840.188846,1648432040.188583,0.0004296874985273,0.45,0.1914696984362562,2400.000008106232,0,0,0,0.0237170360442794,0.001,2400.000007867813,Do nothing
2055,DTM_2,Ex,1648508844.98413,0.37,11.327920340093652,0,0.0,0.3471660534043868,1.0,33,0,33,1648508844.98413,1648432044.983832,0.0004296874983325,0.37,0.2057061205518264,2400.0000088214874,0,0,0,0.033081266376921,0.001,2400.000007867813,Do nothing
5899,DTM_6,Ex,1648508848.895722,0.41,11.327920348188751,0,0.0,0.3471660537912972,1.0,33,0,33,1648508848.895722,1648432048.895479,0.0004296874986407,0.41,0.1696304734683427,2400.000006914139,0,0,0,0.0230829146564874,0.001,2400.000006914139,Do nothing
4938,DTM_5,Ex,1648508852.822855,0.35,11.327920354287304,0,0.0,0.34716605362748,1.0,33,0,33,1648508852.822855,1648432052.822614,0.0004296874986514,0.35,0.2005509523632256,2400.000008106232,0,0,0,0.033467252116261,0.001,2400.000006914139,Do nothing
1093,DER_1,Ind,1648509391.698217,0.4,-55.35159548148636,0,1.557118337439263,0.0444890953554075,1.0,0,35,35,1648509391.698217,1648431391.697686,0.0004487179456634,0.4,0.229499931794827,4200.000027894974,0,0,0,0.0347696093158307,0.0011904761819612,600.0000038146973,Do nothing
7822,DERAS_8,Ux,1648509398.114854,0.16,-39.638622384270725,0,4.167529726765331,0.1602896048755896,1.0,0,26,26,1648509398.114854,1648438598.114326,0.0003672316356788,0.16,0.1535913006627346,600.0000040531158,0,0,0,0.0338681875546244,0.0016666666540834,600.0000038146973,Do nothing
6861,DERAS_7,Err,1648509416.48617,0.18,-36.92838867739378,0,6.211181584708729,0.1514922337733836,1.0,0,41,41,1648509416.48617,1648430816.48577,0.0005216284960726,0.18,0.2251786194437963,1800.0000081062317,0,0,0,0.0418888535553295,0.001,600.0000019073486,Do nothing
3978,DCM_4,Err,1648509420.956345,0.18,-15.144380060101586,0,1.5596526080148465,0.0487391440004639,1.0,0,32,32,1648509420.956345,1648430820.955944,0.0004071246798566,0.18,0.2354424028959688,1200.000006198883,0,0,0,0.0429632707489239,0.003333333310816,600.000002861023,Do nothing
132,DER_0,Ex,1648509431.083747,0.24,11.803645815602575,0,0.0,0.3508681826506145,1.0,34,0,34,1648509431.083747,1648430231.083439,0.0004292929276245,0.24,0.2318453411181336,2400.0000088214874,0,0,0,0.0415736964821773,0.001,2400.000008106232,Do nothing
8785,DER_9,Ex,1648509435.847187,0.2,11.803645823993898,0,0.0,0.3508681828301737,1.0,34,0,34,1648509435.847187,1648430235.846904,0.0004292929277589,0.2,0.2654380194029263,2400.000008106232,0,0,0,0.0457702686372866,0.001,2400.000007867813,Do nothing
3017,DER_3,Ex,1648509440.188848,0.4,11.803645824616837,0,0.0,0.3508681828481297,1.0,34,0,34,1648509440.188848,1648430240.188569,0.0004292929277809,0.4,0.2530650607173874,2400.000008106232,0,0,0,0.0381773833190094,0.001,2400.000007867813,Do nothing
2056,DER_2,Ex,1648509444.984132,0.32,11.80364581366048,0,0.0,0.3508681825576662,1.0,34,0,34,1648509444.984132,1648430244.983819,0.0004292929275961,0.32,0.2302759816169984,2400.000009059906,0,0,0,0.0389088406751476,0.001,2400.000007867813,Do nothing
5900,DER_6,Ex,1648509448.895724,0.39,11.80364582784145,0,0.0,0.3508681828016555,1.0,34,0,34,1648509448.895724,1648430248.895466,0.0004292929278946,0.39,0.2678886791563,2400.000008106232,0,0,0,0.0406624832386554,0.001,2400.000006914139,Do nothing
4939,DER_5,Ex,1648509452.822857,0.32,11.80364582696201,0,0.0,0.3508681828460172,1.0,34,0,34,1648509452.822857,1648430252.822601,0.0004292929279062,0.32,0.210129852423962,2400.000007867813,0,0,0,0.0362434392271259,0.001,2400.000006914139,Do nothing
1094,DER_1,Ind,1648509991.698222,0.2,-16.016074327946704,0,11.560928967229602,0.3211369157563778,1.0,0,36,36,1648509991.698222,1648431391.697686,0.0004580152640524,0.2,0.229281413781532,600.0000050067902,0,0,0,0.0418937355182771,0.0011904761819612,600.0000038146973,Do nothing
7823,DCM_8,N,1648509998.114859,0.26,-12.031144505871287,0,1.4566309477645822,0.048554364925486,1.0,0,30,30,1648509998.114859,1648433198.114286,0.0003906249970847,0.26,0.1932964350346342,3000.000022172928,0,0,0,0.0362231973291559,0.0012499999910593,600.0000038146973,Do nothing
6862,DER_7,Err,1648510016.486174,0.36,-58.75646439345697,0,0.8406686125788715,0.0350278588574529,1.0,0,24,24,1648510016.486174,1648441616.485829,0.0003508771912127,0.36,0.1063524489479656,4200.000022172928,0,0,0,0.0103512524973285,0.001,600.000002861023,Do nothing
3979,DTM_4,Dis,1648510020.956348,0.4,-128.86808446455345,0,1.3808186517112793,0.0418429894457963,1.0,0,33,33,1648510020.956348,1648439220.95599,0.0004661016925592,0.4,0.1416090624460157,5400.000026941299,0,0,0,0.0167245844588223,0.001,600.000002861023,Do nothing
133,DCM_0,Ex,1648510031.083749,0.42,11.80364582135558,0,0.0,0.3508681826453333,1.0,34,0,34,1648510031.083749,1648430831.083448,0.0004292929276607,0.42,0.2223896404764576,2400.000009059906,0,0,0,0.032181146993422,0.001,2400.000008106232,Do nothing
8786,DCM_9,Ex,1648510035.847189,0.21,11.803645823700752,0,0.0,0.3508681828914352,1.0,34,0,34,1648510035.847189,1648430835.846912,0.0004292929277912,0.21,0.1998059039585547,2400.000007867813,0,0,0,0.0384056479024076,0.001,2400.000007867813,Do nothing
3018,DCM_3,Ex,1648510040.18885,0.24,11.803645824470264,0,0.0,0.350868182913616,1.0,34,0,34,1648510040.18885,1648430840.188578,0.0004292929278183,0.24,0.2007378375552087,2400.000007867813,0,0,0,0.0377782807259449,0.001,2400.000007867813,Do nothing
2057,DCM_2,Ex,1648510044.984134,0.39,11.80364580973964,0,0.0,0.3508681827594063,1.0,34,0,34,1648510044.984134,1648430844.983827,0.0004292929276297,0.39,0.2293675197466655,2400.000007867813,0,0,0,0.0352235229243754,0.001,2400.000007867813,Do nothing
5901,DCM_6,Ex,1648510048.895726,0.24,11.803645827548303,0,0.0,0.3508681828629169,1.0,34,0,34,1648510048.895726,1648430848.895474,0.0004292929279269,0.24,0.2101395226836026,2400.000007867813,0,0,0,0.038914326743996,0.001,2400.000006914139,Do nothing
4940,DCM_5,Ex,1648510052.822859,0.2,11.80364582905068,0,0.0,0.3508681828365112,1.0,34,0,34,1648510052.822859,1648430852.822609,0.0004292929279372,0.2,0.2285314849800607,2400.000008106232,0,0,0,0.0418134062520991,0.001,2400.000006914139,Do nothing
1095,DTM_1,Ind,1648510591.698226,0.41,-46.31339389085685,0,3.1621958654017317,0.1020063182387655,1.0,0,31,31,1648510591.698226,1648430791.697681,0.0003884711752916,0.41,0.1505414287379241,1800.0000128746033,0,0,0,0.0179248284727519,0.001,600.000002861023,Do nothing
7824,DERAS_8,Err,1648510598.114863,0.37,-43.2781933164092,0,2.2500577062614946,0.0833354706022775,1.0,0,27,27,1648510598.114863,1648438598.114326,0.0003749999972035,0.37,0.155182541099038,1200.0000088214874,0,0,0,0.0235877121720815,0.0016666666540834,600.0000038146973,Do nothing
