,Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
2206,DER_2,N,1648599216.840412,0.44,-401.27136189369446,0,10.018319850193333,0.12070264879751,1.0,0,83,83,1648599216.840412,1648430016.839094,0.0004905437314035,0.44,0.2380996059559778,2400.000017881393,0,0,0,0.0229417393800813,0.001,600.0000038146973,Do nothing
7979,DTM_8,Ex,1648599754.439619,0.36,29.105790989501923,0,0.0,0.41047946615388,1.0,71,0,71,1648599754.439619,1648431754.439043,0.00042261904617,0.36,0.1789504091543911,2400.000008106232,0,0,0,0.0199949867809002,0.001,2400.000006914139,Do nothing
283,DTM_0,Ex,1648599759.374153,0.26,29.105790975841103,0,0.0,0.4104794660431983,1.0,71,0,71,1648599759.374153,1648431759.373515,0.000422619046014,0.26,0.1935885815265578,2400.0000088214874,0,0,0,0.0249125805043494,0.001,2400.000007867813,Do nothing
5094,DTM_5,Ex,1648599763.581241,0.34,29.105790966245007,0,0.0,0.4104794662360174,1.0,71,0,71,1648599763.581241,1648431763.580615,0.0004226190460446,0.34,0.1996799999535116,2400.000007867813,0,0,0,0.0231196528804884,0.001,2400.000007867813,Do nothing
7018,DTM_7,Ex,1648599768.045551,0.16,29.105790975086823,0,0.0,0.4104794659534878,1.0,71,0,71,1648599768.045551,1648431768.044893,0.0004226190459637,0.16,0.2185336700313428,2400.000008106232,0,0,0,0.0283298002876399,0.001,2400.000006914139,Do nothing
3170,DTM_3,Ex,1648599772.186772,0.33,29.105790965365014,0,0.0,0.4104794660193143,1.0,71,0,71,1648599772.186772,1648431772.186141,0.0004226190460314,0.33,0.2041351070969497,2400.000008106232,0,0,0,0.0239169220088275,0.001,2400.000006914139,Do nothing
6055,DERAS_6,Dis,1648599790.997061,0.45,-90.275629644425,0,4.550860840271747,0.0632064005593298,1.0,0,72,72,1648599790.997061,1648433590.995615,0.0004332129926207,0.45,0.1818951606765768,1200.0000100135803,0,0,0,0.0146344145062374,0.0033333333055178,600.0000038146973,Do nothing
1244,DTM_1,Err,1648599797.559951,0.32,-132.4285634669924,0,1.7006306632611996,0.0253825472128537,1.0,0,67,67,1648599797.559951,1648429997.558687,0.0003945818580754,0.32,0.279690416504956,9000.000063180923,0,0,0,0.030647124404862,0.001,600.0000038146973,Do nothing
4131,DTM_4,Ux,1648599804.068187,0.33,-65.13579173504905,0,16.405951424082957,0.2187460189877727,1.0,0,75,75,1648599804.068187,1648432404.066829,0.0004480286702004,0.33,0.1962757078757476,1200.0000290870669,0,0,0,0.0231339720025183,0.001,600.0000038146973,Do nothing
8940,DERAS_9,Ind,1648599810.421312,0.37,-60.40799973598859,0,6.032383390578416,0.0726793179587761,1.0,0,83,83,1648599810.421312,1648431210.420011,0.0004922894386684,0.37,0.2400867229044922,2400.000018119812,0,0,0,0.0259908947468063,0.0016666666527589,600.0000038146973,Do nothing
2207,DTM_2,N,1648599816.840416,0.21,-162.5595920132315,0,8.202596120169462,0.1188782046401371,1.0,0,69,69,1648599816.840416,1648431216.83911,0.0004092526658688,0.21,0.257945678489157,1200.000009059906,0,0,0,0.030721931181179,0.0016666666538185,600.0000038146973,Do nothing
7980,DER_8,Ex,1648600354.439621,0.33,29.55452157373276,0,0.0,0.4109899748441727,1.0,72,0,72,1648600354.439621,1648429954.439031,0.0004225352098043,0.33,0.2851179681198945,2400.000007867813,0,0,0,0.0307938777767547,0.001,2400.000006914139,Do nothing
284,DER_0,Ex,1648600359.374155,0.31,29.554521565805626,0,0.0,0.4109899746515326,1.0,72,0,72,1648600359.374155,1648429959.373502,0.0004225352096483,0.31,0.2686051051918416,2400.000009059906,0,0,0,0.029954799971242,0.001,2400.000007867813,Do nothing
5095,DER_5,Ex,1648600363.581243,0.28,29.55452155599107,0,0.0,0.4109899748435975,1.0,72,0,72,1648600363.581243,1648429963.580602,0.0004225352096778,0.28,0.2287217085745948,2400.000008106232,0,0,0,0.0274221966888014,0.001,2400.000007867813,Do nothing
7019,DER_7,Ex,1648600368.045553,0.28,29.55452155896899,0,0.0,0.4109899746417569,1.0,72,0,72,1648600368.045553,1648429968.044879,0.0004225352095962,0.28,0.2652887915582867,2400.000007867813,0,0,0,0.0302710098173119,0.001,2400.000006914139,Do nothing
3171,DER_3,Ex,1648600372.186774,0.43,29.55452155804625,0,0.0,0.4109899747090371,1.0,72,0,72,1648600372.186774,1648429972.186128,0.0004225352096654,0.43,0.2447278954474849,2400.000008106232,0,0,0,0.0240453779443853,0.001,2400.0000071525574,Do nothing
6056,DER_6,Dis,1648600390.997065,0.37,-13.907462671451247,0,1.6117114800630636,0.0214894864008408,1.0,0,75,75,1648600390.997065,1648429990.995579,0.0004401408412319,0.37,0.2891832656972994,3600.0000281333923,0,0,0,0.0301560941462247,0.0033333332724041,600.0000038146973,Do nothing
1245,DER_1,Ind,1648600397.559955,0.38,-55.422894583819,0,8.424651647680902,0.1452526146151879,1.0,0,58,58,1648600397.559955,1648430597.558697,0.0003415783249136,0.38,0.2179464091172758,1200.000007867813,0,0,0,0.0234071493897064,0.0011111111024279,600.0000038146973,Do nothing
4132,DER_4,Err,1648600404.068193,0.26,-10.739651504811926,0,4.869426114168334,0.0649256815222444,1.0,0,75,75,1648600404.068193,1648431204.066819,0.0004432624077479,0.26,0.2279031775421202,1200.0000128746033,0,0,0,0.0277538505241531,0.0033333333055178,600.0000038146973,Do nothing
8941,DER_9,Dis,1648600410.421316,0.27,-252.60395012872175,0,12.754729966725254,0.1903691039809739,1.0,0,67,67,1648600410.421316,1648430610.420005,0.0003945818579668,0.27,0.1971560709275634,1200.0000088214874,0,0,0,0.0249504210167295,0.001,600.0000038146973,Do nothing
2208,DCM_2,Ind,1648600416.84042,0.38,-44.6507162361706,0,3.563500937547387,0.049493068577047,1.0,0,72,72,1648600416.84042,1648430616.839104,0.0004240282652647,0.38,0.2193354587912572,3000.000020980835,0,0,0,0.0235505215604074,0.0016666666514343,600.0000038146973,Do nothing
7981,DCM_8,Ex,1648600954.439623,0.4,29.55452157759148,0,0.0,0.4109899748154204,1.0,72,0,72,1648600954.439623,1648430554.439038,0.0004225352098168,0.4,0.2491589258726354,2400.000008106232,0,0,0,0.0256803596747114,0.001,2400.000006914139,Do nothing
285,DCM_0,Ex,1648600959.374157,0.19,29.55452156668641,0,0.0,0.4109899746636085,1.0,72,0,72,1648600959.374157,1648430559.373509,0.0004225352096607,0.19,0.2204440434117463,2400.000009059906,0,0,0,0.0281261292997073,0.001,2400.000007867813,Do nothing
5096,DCM_5,Ex,1648600963.581245,0.3,29.55452155410365,0,0.0,0.4109899748993769,1.0,72,0,72,1648600963.581245,1648430563.58061,0.0004225352096932,0.3,0.2489153655394622,2400.000007867813,0,0,0,0.0285755280601684,0.001,2400.000007867813,Do nothing
7020,DCM_7,Ex,1648600968.045554,0.3,29.55452154848335,0,0.0,0.4109899748246211,1.0,72,0,72,1648600968.045554,1648430568.044888,0.0004225352096163,0.3,0.2074052607359477,2400.000006914139,0,0,0,0.0250544659564542,0.001,2400.000006914139,Do nothing
3172,DCM_3,Ex,1648600972.186776,0.44,29.55452156496677,0,0.0,0.410989974887301,1.0,72,0,72,1648600972.186776,1648430572.186136,0.0004225352096808,0.44,0.213265753348244,2400.000007867813,0,0,0,0.0198907736723618,0.001,2400.000007867813,Do nothing
6057,DERAS_6,Dis,1648600990.99707,0.39,-46.14067240831078,0,4.650979629701331,0.063712049721936,1.0,0,73,73,1648600990.99707,1648433590.995615,0.0004360812387423,0.39,0.1826202646463448,1200.000009059906,0,0,0,0.0188348896338209,0.0033333333055178,600.0000038146973,Do nothing
1246,DCM_1,Ux,1648600997.55996,0.18,-259.60596747518343,0,6.492568169771524,0.0865675755969536,1.0,0,75,75,1648600997.55996,1648431797.558707,0.0004432624080652,0.18,0.2437696414997587,2400.000016927719,0,0,0,0.0298766878101876,0.0012499999916801,600.0000038146973,Do nothing
4133,DTM_4,Err,1648601004.068198,0.28,-166.24697443070727,0,16.74610427105917,0.2203434772507785,1.0,0,76,76,1648601004.068198,1648432404.066829,0.000450771052093,0.28,0.1965674301479576,1200.0000109672546,0,0,0,0.0246034726891899,0.001,600.0000038146973,Do nothing
8942,DCM_9,Err,1648601010.421321,0.33,-69.59958925534424,0,2.57217749846117,0.0334049025774177,1.0,0,77,77,1648601010.421321,1648431810.420016,0.0004550827388072,0.33,0.2301026659653966,4800.000034809113,0,0,0,0.0262466301253073,0.0016666666540834,600.0000038146973,Do nothing
2209,DTM_2,Dis,1648601016.840424,0.31,-83.21474324809598,0,8.395817701761295,0.1199402528823042,1.0,0,70,70,1648601016.840424,1648431216.83911,0.0004122497023453,0.31,0.2581270524317036,1200.0000081062317,0,0,0,0.0290881354687207,0.0016666666538185,600.0000038146973,Do nothing
7982,DERAS_8,Ex,1648601554.439624,0.27,29.55452156601534,0,0.0,0.4109899749833335,1.0,72,0,72,1648601554.439624,1648431154.439041,0.0004225352098215,0.27,0.211414607447847,2400.0000071525574,0,0,0,0.0261022804803645,0.001,2400.000006914139,Do nothing
286,DERAS_0,Ex,1648601559.374159,0.21,29.554521563918208,0,0.0,0.4109899746659087,1.0,72,0,72,1648601559.374159,1648431159.373512,0.000422535209663,0.21,0.2088461641069856,2400.000009059906,0,0,0,0.0269599660807957,0.001,2400.000007867813,Do nothing
5097,DERAS_5,Ex,1648601563.581247,0.16,29.55452155427142,0,0.0,0.4109899748602739,1.0,72,0,72,1648601563.581247,1648431163.580613,0.000422535209695,0.16,0.1893382274732825,2400.000008106232,0,0,0,0.0260024589881991,0.001,2400.000007867813,Do nothing
7021,DERAS_7,Ex,1648601568.045556,0.39,29.554521551629044,0,0.0,0.4109899747860931,1.0,72,0,72,1648601568.045556,1648431168.044891,0.0004225352096187,0.39,0.1911418300352828,2400.0000071525574,0,0,0,0.0198703917464601,0.001,2400.000006914139,Do nothing
3173,DERAS_3,Ex,1648601572.186778,0.32,29.55452155636855,0,0.0,0.4109899746854603,1.0,72,0,72,1648601572.186778,1648431172.186139,0.0004225352096831,0.32,0.2191774336556665,2400.000008106232,0,0,0,0.0255122978489753,0.001,2400.000006914139,Do nothing
6058,DERAS_6,Ind,1648601590.997075,0.37,-47.146916794232666,0,9.536810636764743,0.1288758194157397,1.0,0,74,74,1648601590.997075,1648433590.995615,0.000440476186648,0.37,0.1832708887274339,600.0000050067902,0,0,0,0.0199249800883511,0.0033333333055178,600.0000038146973,Do nothing
1247,DER_1,Dis,1648601597.559964,0.36,-85.69904262296089,0,8.681067055261705,0.1471367297501984,1.0,0,59,59,1648601597.559964,1648430597.558697,0.0003450292372097,0.36,0.2184396507522852,1200.000009059906,0,0,0,0.0241439035115549,0.0011111111024279,600.0000038146973,Do nothing
4134,DER_4,N,1648601604.068203,0.26,-49.343517956905785,0,4.970762686440018,0.0654047721900002,1.0,0,76,76,1648601604.068203,1648431204.066819,0.0004460093860487,0.26,0.2280146248423211,1200.0000100135803,0,0,0,0.0276658414653074,0.0033333333055178,600.0000038146973,Do nothing
8943,DCM_9,Ind,1648601610.421325,0.16,-26.05582401038588,0,21.063067870845654,0.2700393316775084,1.0,0,78,78,1648601610.421325,1648431810.420016,0.0004593639540561,0.16,0.2298592539307945,600.0000040531158,0,0,0,0.0289824938441464,0.0016666666540834,600.0000038146973,Do nothing
2210,DTM_2,Dis,1648601616.840429,0.16,-85.157579546436,0,17.24013761131972,0.2428188395960524,1.0,0,71,71,1648601616.840429,1648431216.83911,0.0004166666634409,0.16,0.257786333499649,600.0000050067902,0,0,0,0.0308693245507338,0.0016666666538185,600.0000038146973,Do nothing
7983,DTM_8,Ex,1648602154.439627,0.38,29.55452156307936,0,0.0,0.4109899748591238,1.0,72,0,72,1648602154.439627,1648431754.439043,0.0004225352098197,0.38,0.1796460824791164,2400.000007867813,0,0,0,0.0189340263552179,0.001,2400.000006914139,Do nothing
287,DTM_0,Ex,1648602159.374161,0.25,29.55452155511028,0,0.0,0.4109899748315216,1.0,72,0,72,1648602159.374161,1648431759.373515,0.0004225352096654,0.25,0.1937837767461891,2400.000008106232,0,0,0,0.0249778319860156,0.001,2400.000007867813,Do nothing
5098,DTM_5,Ex,1648602163.581249,0.36,29.554521568993252,0,0.0,0.4109899748608489,1.0,72,0,72,1648602163.581249,1648431763.580615,0.0004225352096956,0.36,0.2002347404381015,2400.000008106232,0,0,0,0.0222454380795695,0.001,2400.000007867813,Do nothing
7022,DTM_7,Ex,1648602168.045558,0.17,29.554521548651124,0,0.0,0.4109899748269213,1.0,72,0,72,1648602168.045558,1648431768.044893,0.0004225352096187,0.17,0.2183657334568398,2400.000006914139,0,0,0,0.028051073048534,0.001,2400.000006914139,Do nothing
3174,DTM_3,Ex,1648602172.18678,0.15,29.554521553390632,0,0.0,0.4109899747262885,1.0,72,0,72,1648602172.18678,1648431772.186141,0.0004225352096831,0.15,0.2039477883872717,2400.000007867813,0,0,0,0.0271357220521404,0.001,2400.000006914139,Do nothing
6059,DER_6,Dis,1648602190.99708,0.27,-16.332009664639045,0,3.279202360355581,0.0431473994783629,1.0,0,76,76,1648602190.99708,1648429990.995579,0.0004413472667682,0.27,0.2891168876153018,1800.0000150203705,0,0,0,0.0319665824508782,0.0033333332724041,600.0000038146973,Do nothing
1248,DTM_1,N,1648602197.559968,0.28,-17.260132104740535,0,6.48908531263737,0.0954277251858436,1.0,0,68,68,1648602197.559968,1648429997.558687,0.0003948896602446,0.28,0.2796914877281222,2400.000016927719,0,0,0,0.0311584661866155,0.001,600.0000038146973,Do nothing
4135,DCM_4,Err,1648602204.068208,0.44,-170.47937859367602,0,2.1099865381645246,0.0345899432485987,1.0,0,61,61,1648602204.068208,1648434204.066842,0.0003630952351431,0.44,0.2404736882364914,4800.000106096268,0,0,0,0.0230019080726766,0.0012499999906867,600.0000038146973,Do nothing
8944,DERAS_9,N,1648602210.421329,0.42,-61.05062708537192,0,6.096658955745734,0.0725792732826873,1.0,0,84,84,1648602210.421329,1648431210.420011,0.0004912280663893,0.42,0.2407092601954801,2400.000016927719,0,0,0,0.0239462421529517,0.0016666666527589,600.0000038146973,Do nothing
2211,DERAS_2,Ux,1648602216.840434,0.26,-210.28532361110683,0,1.3495701692893356,0.0217672607949892,1.0,0,62,62,1648602216.840434,1648439016.83917,0.0003799019578417,0.26,0.156227759209525,9000.000066041946,0,0,0,0.0211766129297702,0.0011111111030902,600.0000038146973,Do nothing
7984,DER_8,Ex,1648602754.439629,0.4,30.002268163624606,0,0.0,0.4114736534588741,1.0,73,0,73,1648602754.439629,1648429954.439031,0.0004224537022412,0.4,0.2855141130574121,2400.000008106232,0,0,0,0.0287911763387097,0.001,2400.000006914139,Do nothing
288,DER_0,Ex,1648602759.374163,0.21,30.00226814956188,0,0.0,0.4114736535139435,1.0,73,0,73,1648602759.374163,1648429959.373502,0.0004224537020879,0.21,0.2684030186222145,2400.000007867813,0,0,0,0.0311659300001912,0.001,2400.000007867813,Do nothing
5099,DER_5,Ex,1648602763.581251,0.26,30.00226816358262,0,0.0,0.4114736535423298,1.0,73,0,73,1648602763.581251,1648429963.580602,0.0004224537021171,0.26,0.2288295647519238,2400.000007867813,0,0,0,0.0276343656081538,0.001,2400.000007867813,Do nothing
7023,DER_7,Ex,1648602768.04556,0.18,30.002268148848252,0,0.0,0.4114736534662546,1.0,73,0,73,1648602768.04556,1648429968.044879,0.000422453702039,0.18,0.2649946922770512,2400.000006914139,0,0,0,0.031145749278561,0.001,2400.000006914139,Do nothing
3175,DER_3,Ex,1648602772.186782,0.23,30.00226815375971,0,0.0,0.4114736534077788,1.0,73,0,73,1648602772.186782,1648429972.186128,0.0004224537021048,0.23,0.2446771096011143,2400.000007867813,0,0,0,0.0292976920541968,0.001,2400.0000071525574,Do nothing
6060,DERAS_6,Ux,1648602790.997084,0.19,-96.65686456180484,0,4.869426127884425,0.0649256817051256,1.0,0,75,75,1648602790.997084,1648433590.995615,0.0004432624074993,0.19,0.1832940925594082,1200.0000088214874,0,0,0,0.0250960481192326,0.0033333333055178,600.0000038146973,Do nothing
1249,DCM_1,Ux,1648602797.559972,0.34,-65.79135745368478,0,8.805904741246788,0.115867167647984,1.0,0,76,76,1648602797.559972,1648431797.558707,0.0004444444411564,0.34,0.2441014703221733,1800.0000121593475,0,0,0,0.027044954785501,0.0012499999916801,600.0000038146973,Do nothing
4136,DCM_4,Err,1648602804.068214,0.21,-21.445764814131238,0,17.417939977947054,0.2809345157733395,1.0,0,62,62,1648602804.068214,1648434204.066842,0.0003677342793328,0.21,0.2403686065529172,600.0000059604645,0,0,0,0.029221033395027,0.0012499999906867,600.0000038146973,Do nothing
8945,DTM_9,Ux,1648602810.421334,0.42,-13.50530359073348,0,1.6496752140974245,0.0274945869016237,1.0,0,60,60,1648602810.421334,1648430010.419994,0.0003472222195298,0.42,0.2439695746006887,7200.000052928925,0,0,0,0.0242379334063601,0.001,600.0000038146973,Do nothing
2212,DTM_2,Ux,1648602816.840438,0.24,-174.82956450915773,0,8.815303877050319,0.1224347760701433,1.0,0,72,72,1648602816.840438,1648431216.83911,0.0004195804163333,0.24,0.2577250013151674,1200.0000088214874,0,0,0,0.0301090130865947,0.0016666666538185,600.0000038146973,Do nothing
7985,DCM_8,Ex,1648603354.43963,0.37,30.002268161525688,0,0.0,0.4114736536780162,1.0,73,0,73,1648603354.43963,1648430554.439038,0.0004224537022564,0.37,0.2495741872957535,2400.000006914139,0,0,0,0.0265786399764034,0.001,2400.000006914139,Do nothing
289,DCM_0,Ex,1648603359.374165,0.4,30.002268150443424,0,0.0,0.4114736534844218,1.0,73,0,73,1648603359.374165,1648430559.373509,0.0004224537020996,0.4,0.2210610741904001,2400.000008106232,0,0,0,0.0226851532455966,0.001,2400.000007867813,Do nothing
5100,DCM_5,Ex,1648603363.581253,0.3,30.00226816765452,0,0.0,0.4114736535156467,1.0,73,0,73,1648603363.581253,1648430563.58061,0.0004224537021316,0.3,0.2490909141114915,2400.000008106232,0,0,0,0.0283916891538964,0.001,2400.000007867813,Do nothing
7024,DCM_7,Ex,1648603368.045562,0.35,30.002268162197343,0,0.0,0.4114736532783374,1.0,73,0,73,1648603368.045562,1648430568.044888,0.0004224537020559,0.35,0.2078952770220785,2400.000008106232,0,0,0,0.0233405905341228,0.001,2400.000006914139,Do nothing
3176,DCM_3,Ex,1648603372.186784,0.21,30.00226816677297,0,0.0,0.4114736535037245,1.0,73,0,73,1648603372.186784,1648430572.186136,0.0004224537021194,0.21,0.213254530828147,2400.000008106232,0,0,0,0.027161099149416,0.001,2400.000007867813,Do nothing
6061,DCM_6,Dis,1648603390.997089,0.18,-117.80281403479998,0,1.7612685916944673,0.027519821745226,1.0,0,64,64,1648603390.997089,1648431790.995601,0.0003729603697263,0.18,0.2021978184326343,7800.000060796738,0,0,0,0.0266656956242813,0.001,600.0000040531158,Do nothing
1250,DCM_1,N,1648603397.559976,0.15,-89.21771908894772,0,27.052831869733375,0.3513354788277062,1.0,0,77,77,1648603397.559976,1648431797.558707,0.0004487179453993,0.15,0.2437780975719253,600.0000040531158,0,0,0,0.0298209205737001,0.0012499999916801,600.0000038146973,Do nothing
4137,DTM_4,Ind,1648603404.068219,0.18,-169.6644774830995,0,8.483673072592511,0.1101775723713313,1.0,0,77,77,1648603404.068219,1648432404.066829,0.0004502923940005,0.18,0.1965104973983082,2400.000020980835,0,0,0,0.0262279552639427,0.001,600.0000038146973,Do nothing
8946,DTM_9,Dis,1648603410.421338,0.15,-16.771698009990484,0,20.44277631751794,0.3351274806150481,1.0,0,61,61,1648603410.421338,1648430010.419994,0.0003517877712065,0.15,0.2436466551003427,600.0000040531158,0,0,0,0.0298121759024064,0.001,600.0000038146973,Do nothing
2213,DCM_2,Dis,1648603416.840511,0.22,-36.12994006124434,0,3.6045091356476537,0.0493768374746253,1.0,0,73,73,1648603416.840511,1648430616.839104,0.0004224537002635,0.22,0.2193377424380226,3000.000091075897,0,0,0,0.0274924154664455,0.0016666666514343,600.0000038146973,Do nothing
7986,DERAS_8,Ex,1648603954.439632,0.29,30.002268173783342,0,0.0,0.4114736535167821,1.0,73,0,73,1648603954.439632,1648431154.439041,0.0004224537022587,0.29,0.2116837355045325,2400.000007867813,0,0,0,0.0254778369870937,0.001,2400.000006914139,Do nothing
290,DERAS_0,Ex,1648603959.374167,0.3,30.002268150611336,0,0.0,0.4114736535281367,1.0,73,0,73,1648603959.374167,1648431159.373512,0.0004224537021025,0.3,0.209158334777852,2400.000007867813,0,0,0,0.0249956823769872,0.001,2400.000007867813,Do nothing
5101,DERAS_5,Ex,1648603963.581255,0.32,30.002268164799997,0,0.0,0.4114736535587939,1.0,73,0,73,1648603963.581255,1648431163.580613,0.000422453702134,0.32,0.1897856992970042,2400.000007867813,0,0,0,0.0225499774908989,0.001,2400.000007867813,Do nothing
7025,DERAS_7,Ex,1648603968.045564,0.37,30.0022681593848,0,0.0,0.4114736533220523,1.0,73,0,73,1648603968.045564,1648431168.044891,0.0004224537020588,0.37,0.191754358014614,2400.000007867813,0,0,0,0.0207734329349446,0.001,2400.000006914139,Do nothing
3177,DERAS_3,Ex,1648603972.186786,0.31,30.0022681520386,0,0.0,0.4114736533839344,1.0,73,0,73,1648603972.186786,1648431172.186139,0.0004224537021223,0.31,0.2194884698417772,2400.000007867813,0,0,0,0.0256418280944274,0.001,2400.000006914139,Do nothing
6062,DER_6,Ux,1648603990.997094,0.27,-33.22349759833944,0,3.334961201446888,0.0433111844343751,1.0,0,77,77,1648603990.997094,1648429990.995579,0.0004425287317793,0.27,0.2890514188220987,1800.0000138282776,0,0,0,0.0317968734808224,0.0033333332724041,600.0000038146973,Do nothing
1251,DCM_1,Err,1648603997.55998,0.32,-274.04167348561083,0,27.692674594077403,0.355034289667659,1.0,0,78,78,1648603997.55998,1648431797.558707,0.0004529616691255,0.32,0.2440391314843502,600.0000038146973,0,0,0,0.0274737064369942,0.0012499999916801,600.0000038146973,Do nothing
4138,DERAS_4,Dis,1648604004.068223,0.31,-33.13064821302137,0,0.9735838628602776,0.0128103139850036,1.0,0,76,76,1648604004.068223,1648430004.066802,0.0004367816056284,0.31,0.2738261571694583,6000.000117063522,0,0,0,0.0300385622824565,0.0033333332724041,600.0000038146973,Do nothing
8947,DER_9,Dis,1648604010.421342,0.42,-129.45099070706226,0,4.296118763356986,0.0631782171081909,1.0,0,68,68,1648604010.421342,1648430610.420005,0.0003921568597217,0.42,0.1979192350682224,3600.000025987625,0,0,0,0.0189342128254357,0.001,600.0000038146973,Do nothing
2214,DERAS_2,Dis,1648604016.840524,0.34,-13.713374300843247,0,6.907126798484989,0.1096369333092855,1.0,0,63,63,1648604016.840524,1648439016.83917,0.000381818178685,0.34,0.1568571161985335,1800.0000898838043,0,0,0,0.018008641905036,0.0011111111030902,600.0000038146973,Do nothing
7987,DTM_8,Ex,1648604554.439634,0.22,30.002268164716043,0,0.0,0.4114736536394108,1.0,73,0,73,1648604554.439634,1648431754.439043,0.0004224537022587,0.22,0.1797838091600751,2400.0000071525574,0,0,0,0.0241928572121455,0.001,2400.000006914139,Do nothing
291,DTM_0,Ex,1648604559.374169,0.33,30.00226816270108,0,0.0,0.4114736534889636,1.0,73,0,73,1648604559.374169,1648431759.373515,0.0004224537021042,0.33,0.1942486785320382,2400.000008106232,0,0,0,0.0226117714568931,0.001,2400.000007867813,Do nothing
5102,DTM_5,Ex,1648604563.581257,0.28,30.00226816484197,0,0.0,0.4114736535179176,1.0,73,0,73,1648604563.581257,1648431763.580615,0.000422453702134,0.28,0.2005069768188588,2400.000008106232,0,0,0,0.0247018317870429,0.001,2400.000007867813,Do nothing
7026,DTM_7,Ex,1648604568.045566,0.3,30.00226816236525,0,0.0,0.4114736532806083,1.0,73,0,73,1648604568.045566,1648431768.044893,0.0004224537020582,0.3,0.2186443487010145,2400.000008106232,0,0,0,0.0257858719904611,0.001,2400.000006914139,Do nothing
3178,DTM_3,Ex,1648604572.186788,0.29,30.00226815501906,0,0.0,0.4114736533424905,1.0,73,0,73,1648604572.186788,1648431772.186141,0.0004224537021217,0.29,0.204241481942264,2400.000008106232,0,0,0,0.0247789087135855,0.001,2400.000006914139,Do nothing
6063,DTM_6,Ux,1648604590.997099,0.38,-115.81250093325404,0,3.788772384986925,0.0498522682235121,1.0,0,76,76,1648604590.997099,1648438990.995656,0.0004589371940688,0.38,0.156743179338808,5400.000043869019,0,0,0,0.0156606836689052,0.001,600.0000038146973,Do nothing
1252,DTM_1,N,1648604597.559984,0.29,-65.84513037823214,0,6.600599927815489,0.095660868519065,1.0,0,69,69,1648604597.559984,1648429997.558687,0.0003951890005008,0.29,0.2797266703638624,2400.000015974045,0,0,0,0.030785226053545,0.001,600.0000038146973,Do nothing
4139,DCM_4,Err,1648604604.068229,0.3,-176.98874493720393,0,5.9451015622876335,0.094366691464883,1.0,0,63,63,1648604604.068229,1648434204.066842,0.00036971830685,0.3,0.2405721266670711,1800.0000150203705,0,0,0,0.0276154307564856,0.0012499999906867,600.0000038146973,Do nothing
8948,DER_9,N,1648604610.421347,0.31,-43.59296980465177,0,26.49344241664153,0.3839629335745149,1.0,0,69,69,1648604610.421347,1648430610.420005,0.0003965517210798,0.31,0.1983017632761807,600.0000050067902,0,0,0,0.0236669764540626,0.001,600.0000038146973,Do nothing
2215,DCM_2,Dis,1648604616.840531,0.17,-36.53885973122279,0,9.207955032547265,0.1244318247641522,1.0,0,74,74,1648604616.840531,1648430616.839104,0.0004252873528335,0.17,0.2191693542385755,1200.0000200271606,0,0,0,0.0279160170583272,0.0016666666514343,600.0000038146973,Do nothing
7988,DER_8,Ex,1648605154.439636,0.26,30.44905035595669,0,0.0,0.411931842419705,1.0,74,0,74,1648605154.439636,1648429954.439031,0.0004223744277649,0.26,0.2854273303599379,2400.000006914139,0,0,0,0.031572063933268,0.001,2400.000006914139,Do nothing
292,DER_0,Ex,1648605159.374171,0.32,30.449050360031823,0,0.0,0.4119318422285499,1.0,74,0,74,1648605159.374171,1648429959.373502,0.0004223744276109,0.32,0.2685785185588736,2400.000008106232,0,0,0,0.0293308469358222,0.001,2400.000007867813,Do nothing
5103,DER_5,Ex,1648605163.581259,0.33,30.449050362132407,0,0.0,0.4119318422565785,1.0,74,0,74,1648605163.581259,1648429963.580602,0.0004223744276396,0.33,0.229173681878618,2400.000008106232,0,0,0,0.0258498841929234,0.001,2400.000007867813,Do nothing
7027,DER_7,Ex,1648605168.045568,0.21,30.44905035650284,0,0.0,0.4119318420177749,1.0,74,0,74,1648605168.045568,1648429968.044879,0.0004223744275626,0.21,0.2648076355005986,2400.000008106232,0,0,0,0.0307115013796528,0.001,2400.000006914139,Do nothing
3179,DER_3,Ex,1648605172.18679,0.36,30.449050352175632,0,0.0,0.4119318421220413,1.0,74,0,74,1648605172.18679,1648429972.186128,0.0004223744276275,0.36,0.2450693643303622,2400.000008106232,0,0,0,0.026357552219415,0.001,2400.0000071525574,Do nothing
6064,DER_6,Dis,1648605190.997103,0.2,-33.78272385881263,0,5.103465976681929,0.0654290509831016,1.0,0,78,78,1648605190.997103,1648429990.995579,0.0004452054755794,0.2,0.2887485228397106,1200.000009059906,0,0,0,0.032346186644762,0.0033333332724041,600.0000038146973,Do nothing
1253,DER_1,Dis,1648605197.559988,0.3,-88.28203785011904,0,2.938802881599353,0.0489800480266558,1.0,0,60,60,1648605197.559988,1648430597.558697,0.0003436426091428,0.3,0.218717066906189,3600.0000240802765,0,0,0,0.0257481211171692,0.0011111111024279,600.0000038146973,Do nothing
