,Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
8742,DERAS_7,Ex,1646189358.922195,0.37,5.969211078876842,0,0.0,0.3236644606294241,1.0,19,0,19,1646189358.922195,1646183958.922045,0.0035185184208045,0.37,0.1785297930089789,300.0000078678131,0,0,0,0.0377255404322345,0.0066666664653354,300.0000078678131,Do nothing
8743,DTM_7,Ex,1646189358.922197,0.35,5.969211078876842,0,0.0,0.3236644603579084,1.0,19,0,19,1646189358.922197,1646183958.922047,0.0035185184206491,0.35,0.181574088567098,300.0000081062317,0,0,0,0.040040994440702,0.0066666664653354,300.0000078678131,Do nothing
520,DER_1,Ex,1646189417.613569,0.19,2.038341663124318,0,0.0,0.2185940799641938,1.0,10,0,10,1646189417.613569,1646184017.613486,0.0018518518233986,0.19,0.1826147422563408,600.0000081062317,0,0,0,0.069975597868022,0.0033333332498868,600.0000078678131,Do nothing
521,DCM_1,Ex,1646189417.613571,0.21,2.038341647330016,0,0.0,0.2185940784296409,1.0,10,0,10,1646189417.613571,1646184017.613493,0.0018518518251156,0.21,0.2128042818954459,600.0000078678131,0,0,0,0.0749400951007231,0.0033333332777023,600.0000078678131,Do nothing
522,DERAS_1,Ex,1646189417.613573,0.36,2.038341643786423,0,0.0,0.2185940779470771,1.0,10,0,10,1646189417.613573,1646184017.613496,0.0018518518254426,0.36,0.1843324689219395,600.0000081062317,0,0,0,0.0553475293713805,0.003333333284325,600.0000078678131,Do nothing
523,DTM_1,Ex,1646189417.613575,0.44,2.038341647734998,0,0.0,0.2185940781208001,1.0,10,0,10,1646189417.613575,1646184017.613498,0.0018518518254426,0.44,0.1655517059326488,600.0000078678131,0,0,0,0.0323169944875268,0.0033333332830005,600.0000078678131,Do nothing
11112,DER_9,Ex,1646189423.418457,0.18,2.038341668186594,0,0.0,0.218594080253732,1.0,10,0,10,1646189423.418457,1646184023.418364,0.0018518518199645,0.18,0.2106402004817615,600.000009059906,0,0,0,0.0764595807376319,0.0033333332392904,600.0000088214874,Do nothing
11113,DCM_9,Ex,1646189423.41846,0.25,2.038341647532507,0,0.0,0.2185940783717332,1.0,10,0,10,1646189423.41846,1646184023.418372,0.0018518518216816,0.25,0.1517350592890565,600.0000088214874,0,0,0,0.0577021262579643,0.0033333332724041,600.0000088214874,Do nothing
11114,DERAS_9,Ex,1646189423.418462,0.15,2.038341650468628,0,0.0,0.2185940783234769,1.0,10,0,10,1646189423.418462,1646184023.418375,0.0018518518220086,0.15,0.1623951728815834,600.000009059906,0,0,0,0.0649066632736959,0.0033333332724041,600.0000088214874,Do nothing
11115,DTM_9,Ex,1646189423.418465,0.36,2.038341651784819,0,0.0,0.2185940779856822,1.0,10,0,10,1646189423.418465,1646184023.418378,0.0018518518220904,0.36,0.1610308758686535,600.0000100135803,0,0,0,0.0468004457949352,0.0033333332724041,600.0000088214874,Do nothing
5332,DER_4,Ex,1646189433.896832,0.33,2.0383416663641745,0,0.0,0.2185940799641938,1.0,10,0,10,1646189433.896832,1646184033.896749,0.0018518518233986,0.33,0.2017825556494105,600.0000081062317,0,0,0,0.0654149412686226,0.0033333332498868,600.0000078678131,Do nothing
5333,DCM_4,Ex,1646189433.896835,0.15,2.038341650569873,0,0.0,0.2185940779470771,1.0,10,0,10,1646189433.896835,1646184033.896756,0.0018518518247068,0.15,0.1969064167353088,600.000009059906,0,0,0,0.0732924093423356,0.0033333332777023,600.0000078678131,Do nothing
5334,DERAS_4,Ex,1646189433.896837,0.44,2.038341648646208,0,0.0,0.2185940776478875,1.0,10,0,10,1646189433.896837,1646184033.896759,0.0018518518251156,0.44,0.1688895022720098,600.000009059906,0,0,0,0.0345454738336351,0.0033333332830005,600.0000078678131,Do nothing
5335,DTM_4,Ex,1646189433.896839,0.44,2.0383416481399803,0,0.0,0.2185940777733541,1.0,10,0,10,1646189433.896839,1646184033.896762,0.0018518518254426,0.44,0.1718442265547594,600.0000088214874,0,0,0,0.0356742108290274,0.0033333332830005,600.0000078678131,Do nothing
6336,DER_5,Ex,1646189641.627484,0.32,6.473289320337344,0,0.0,0.3326950359860414,1.0,20,0,20,1646189641.627484,1646183941.62733,0.0035087718350148,0.32,0.1967176853554453,300.0000081062317,0,0,0,0.0451196105293061,0.0066666663593716,300.0000069141388,Do nothing
6337,DCM_5,Ex,1646189641.627486,0.44,6.473289223449111,0,0.0,0.3326950309902305,1.0,20,0,20,1646189641.627486,1646183941.627337,0.0035087718380968,0.44,0.1726491771992889,300.0000081062317,0,0,0,0.0261912792103,0.0066666664653354,300.0000069141388,Do nothing
6338,DERAS_5,Ex,1646189641.627488,0.24,6.473289193725288,0,0.0,0.3326950310598101,1.0,20,0,20,1646189641.627488,1646183941.62734,0.0035087718388307,0.24,0.1863532342723332,300.0000078678131,0,0,0,0.046838671810607,0.0066666664706336,300.0000069141388,Do nothing
6339,DTM_5,Ex,1646189641.62749,0.16,6.473289204014304,0,0.0,0.3326950310458942,1.0,20,0,20,1646189641.62749,1646183941.627342,0.0035087718386839,0.16,0.1965037441206575,300.0000081062317,0,0,0,0.0503012612501172,0.0066666664653354,300.0000069141388,Do nothing
3448,DER_3,Ex,1646189647.860706,0.4,6.473289326625073,0,0.0,0.3326950373637163,1.0,20,0,20,1646189647.860706,1646183947.860553,0.0035087718356018,0.4,0.2004061642937745,300.0000081062317,0,0,0,0.0394000097100499,0.0066666663328806,300.0000069141388,Do nothing
3449,DCM_3,Ex,1646189647.860707,0.33,6.473289205157529,0,0.0,0.3326950322148304,1.0,20,0,20,1646189647.860707,1646183947.860561,0.003508771839858,0.33,0.1919781500162716,300.0000071525574,0,0,0,0.0432415696431042,0.0066666664653354,300.0000069141388,Do nothing
3450,DERAS_3,Ex,1646189647.860709,0.33,6.473289200013021,0,0.0,0.3326950324931486,1.0,20,0,20,1646189647.860709,1646183947.860563,0.0035087718400048,0.33,0.2116592171323925,300.0000069141388,0,0,0,0.046675885388917,0.0066666664653354,300.0000069141388,Do nothing
3451,DTM_3,Ex,1646189647.860711,0.28,6.473289185722722,0,0.0,0.3326950312128851,1.0,20,0,20,1646189647.860711,1646183947.860566,0.0035087718404451,0.28,0.1760817275517051,300.0000071525574,0,0,0,0.0428107605212482,0.0066666664865281,300.0000069141388,Do nothing
1524,DER_2,Ex,1646189653.386613,0.41,6.473289321480566,0,0.0,0.3326950363200232,1.0,20,0,20,1646189653.386613,1646183953.38646,0.0035087718357486,0.41,0.2081138025404339,300.0000078678131,0,0,0,0.0401725956744253,0.0066666663593716,300.0000069141388,Do nothing
1525,DCM_2,Ex,1646189653.386615,0.39,6.473289224592335,0,0.0,0.3326950310458942,1.0,20,0,20,1646189653.386615,1646183953.386467,0.0035087718386839,0.39,0.2202092494998377,300.0000081062317,0,0,0,0.0443097927262067,0.0066666664653354,300.0000069141388,Do nothing
1526,DERAS_2,Ex,1646189653.386617,0.17,6.473289174290481,0,0.0,0.3326950300578647,1.0,20,0,20,1646189653.386617,1646183953.38647,0.0035087718394177,0.17,0.1782231698472891,300.0000078678131,0,0,0,0.0476855210026332,0.0066666664918263,300.0000069141388,Do nothing
1527,DTM_2,Ex,1646189653.386619,0.32,6.473289184579496,0,0.0,0.3326950300439488,1.0,20,0,20,1646189653.386619,1646183953.386472,0.003508771839271,0.32,0.1935081973288931,300.0000081062317,0,0,0,0.0436641805808053,0.0066666664865281,300.0000069141388,Do nothing
8744,DER_7,Ex,1646189658.922199,0.31,6.473289313477999,0,0.0,0.3326950367235846,1.0,20,0,20,1646189658.922199,1646183958.922035,0.0035087718288507,0.31,0.2130516020035633,300.0000081062317,0,0,0,0.0486982875098886,0.0066666663540734,300.0000078678131,Do nothing
8745,DCM_7,Ex,1646189658.922201,0.4,6.473289226592977,0,0.0,0.3326950327853826,1.0,20,0,20,1646189658.922201,1646183958.922042,0.0035087718319327,0.4,0.2207280503868996,300.0000078678131,0,0,0,0.0435742701088245,0.0066666664441426,300.0000078678131,Do nothing
8746,DERAS_7,Ex,1646189658.922203,0.24,6.473289212588483,0,0.0,0.332695031519035,1.0,20,0,20,1646189658.922203,1646183958.922045,0.0035087718325198,0.24,0.1792981705963667,300.0000081062317,0,0,0,0.0456382752032281,0.0066666664653354,300.0000078678131,Do nothing
8747,DTM_7,Ex,1646189658.922205,0.22,6.473289207158169,0,0.0,0.3326950317834373,1.0,20,0,20,1646189658.922205,1646183958.922047,0.0035087718325198,0.22,0.1820484825354054,300.0000078678131,0,0,0,0.0465825587022877,0.0066666664653354,300.0000078678131,Do nothing
6340,DER_5,Ex,1646189941.627492,0.31,6.986595755706871,0,0.0,0.3412826871547467,1.0,21,0,21,1646189941.627492,1646183941.62733,0.0034999999055663,0.31,0.198099176997452,300.0000078678131,0,0,0,0.0448566522665641,0.0066666663593716,300.0000069141388,Do nothing
6341,DCM_5,Ex,1646189941.627493,0.21,6.9865956507948415,0,0.0,0.3412826831541471,1.0,21,0,21,1646189941.627493,1646183941.627337,0.0034999999090433,0.21,0.1730991871125505,300.0000069141388,0,0,0,0.0448922170347775,0.0066666664653354,300.0000069141388,Do nothing
6342,DERAS_5,Ex,1646189941.627495,0.41,6.986595652256011,0,0.0,0.3412826826659383,1.0,21,0,21,1646189941.627495,1646183941.62734,0.0034999999095996,0.41,0.1890156957690911,300.0000071525574,0,0,0,0.0342423189559189,0.0066666664706336,300.0000069141388,Do nothing
6343,DTM_5,Ex,1646189941.627497,0.36,6.986595651963778,0,0.0,0.3412826832083925,1.0,21,0,21,1646189941.627497,1646183941.627342,0.0034999999095996,0.36,0.1984272294839439,300.0000069141388,0,0,0,0.0407618778142642,0.0066666664653354,300.0000069141388,Do nothing
3452,DER_3,Ex,1646189947.860713,0.36,6.986595784638043,0,0.0,0.3412826897042815,1.0,21,0,21,1646189947.860713,1646183947.860553,0.0034999999066789,0.36,0.2023524305828748,300.0000069141388,0,0,0,0.0422950614004994,0.0066666663328806,300.0000069141388,Do nothing
3453,DCM_3,Ex,1646189947.860715,0.43,6.986595676511439,0,0.0,0.3412826821777295,1.0,21,0,21,1646189947.860715,1646183947.860561,0.0034999999101559,0.43,0.1948458831486056,300.0000078678131,0,0,0,0.0335857997823416,0.0066666664653354,300.0000069141388,Do nothing
3454,DERAS_3,Ex,1646189947.860717,0.44,6.986595682356121,0,0.0,0.3412826819065025,1.0,21,0,21,1646189947.860717,1646183947.860563,0.0034999999101559,0.44,0.2143775597855783,300.0000081062317,0,0,0,0.0370456597662403,0.0066666664653354,300.0000069141388,Do nothing
3455,DTM_3,Ex,1646189947.860719,0.45,6.986595655470588,0,0.0,0.3412826811470665,1.0,21,0,21,1646189947.860719,1646183947.860566,0.0034999999107122,0.45,0.1793042954628615,300.0000078678131,0,0,0,0.0258293559598212,0.0066666664865281,300.0000069141388,Do nothing
1528,DER_2,Ex,1646189953.38662,0.45,6.986595762720487,0,0.0,0.3412826880769189,1.0,21,0,21,1646189953.38662,1646183953.38646,0.0034999999066789,0.45,0.21106363421677,300.0000071525574,0,0,0,0.0355233961089122,0.0066666663593716,300.0000069141388,Do nothing
1529,DCM_2,Ex,1646189953.386622,0.32,6.986595651963778,0,0.0,0.3412826832083925,1.0,21,0,21,1646189953.386622,1646183953.386467,0.0034999999095996,0.32,0.2214115476986348,300.0000069141388,0,0,0,0.0480698814910967,0.0066666664653354,300.0000069141388,Do nothing
1530,DERAS_2,Ex,1646189953.386624,0.44,6.986595631215159,0,0.0,0.3412826816352753,1.0,21,0,21,1646189953.386624,1646183953.38647,0.0034999999101559,0.44,0.1813395606824404,300.0000071525574,0,0,0,0.0282326298906983,0.0066666664918263,300.0000069141388,Do nothing
1531,DTM_2,Ex,1646189953.386626,0.37,6.986595630922926,0,0.0,0.3412826821777296,1.0,21,0,21,1646189953.386626,1646183953.386472,0.0034999999101559,0.37,0.1955845714779649,300.0000069141388,0,0,0,0.0393825264144088,0.0066666664865281,300.0000069141388,Do nothing
8748,DER_7,Ex,1646189958.922207,0.29,6.986595771195276,0,0.0,0.341282687656517,1.0,21,0,21,1646189958.922207,1646183958.922035,0.003499999899586,0.29,0.2139899971010808,300.0000081062317,0,0,0,0.0486452212620216,0.0066666663540734,300.0000078678131,Do nothing
8749,DCM_7,Ex,1646189958.922209,0.44,6.986595688493035,0,0.0,0.3412826833304447,1.0,21,0,21,1646189958.922209,1646183958.922042,0.0034999999025066,0.44,0.2233698811051297,300.0000081062317,0,0,0,0.0393375361106991,0.0066666664441426,300.0000078678131,Do nothing
8750,DERAS_7,Ex,1646189958.922212,0.16,6.986595661899736,0,0.0,0.3412826814454164,1.0,21,0,21,1646189958.922212,1646183958.922045,0.0034999999026457,0.16,0.1790684304702195,300.0000088214874,0,0,0,0.0468471158369072,0.0066666664653354,300.0000078678131,Do nothing
8751,DTM_7,Ex,1646189958.922214,0.22,6.9865956674521845,0,0.0,0.3412826811606279,1.0,21,0,21,1646189958.922214,1646183958.922047,0.0034999999025066,0.22,0.1824949709761654,300.000009059906,0,0,0,0.0455319925638313,0.0066666664653354,300.0000078678131,Do nothing
524,DER_1,Ex,1646190017.613577,0.15,2.404534879606132,0,0.0,0.2326776065929308,1.0,11,0,11,1646190017.613577,1646184017.613486,0.0018333333055774,0.15,0.181838200774047,600.0000078678131,0,0,0,0.0674862970937566,0.0033333332498868,600.0000078678131,Do nothing
525,DCM_1,Ex,1646190017.61358,0.39,2.4045348627260505,0,0.0,0.2326776043369612,1.0,11,0,11,1646190017.61358,1646184017.613493,0.001833333306743,0.39,0.2169251125490402,600.000009059906,0,0,0,0.0593253303501054,0.0033333332777023,600.0000078678131,Do nothing
526,DERAS_1,Ex,1646190017.613582,0.31,2.4045348574178487,0,0.0,0.232677604013359,1.0,11,0,11,1646190017.613582,1646184017.613496,0.0018333333071072,0.31,0.1871885491737137,600.0000088214874,0,0,0,0.0587132595735934,0.003333333284325,600.0000078678131,Do nothing
527,DTM_1,Ex,1646190017.613584,0.38,2.404534859328801,0,0.0,0.2326776040041132,1.0,11,0,11,1646190017.613584,1646184017.613498,0.0018333333070344,0.38,0.17031722357859,600.000009059906,0,0,0,0.0449309753027798,0.0033333332830005,600.0000078678131,Do nothing
11116,DER_9,Ex,1646190023.418467,0.19,2.404534882791052,0,0.0,0.2326776063987695,1.0,11,0,11,1646190023.418467,1646184023.418364,0.001833333301862,0.19,0.2101487671369576,600.0000100135803,0,0,0,0.0722580749523324,0.0033333332392904,600.0000088214874,Do nothing
11117,DCM_9,Ex,1646190023.418469,0.31,2.404534862089066,0,0.0,0.2326776046883008,1.0,11,0,11,1646190023.418469,1646184023.418372,0.0018333333036833,0.31,0.1554156393055901,600.000009059906,0,0,0,0.0503212318356485,0.0033333332724041,600.0000088214874,Do nothing
11118,DERAS_9,Ex,1646190023.418472,0.25,2.4045348615582465,0,0.0,0.2326776043184696,1.0,11,0,11,1646190023.418472,1646184023.418375,0.0018333333036833,0.25,0.1643861916797292,600.0000100135803,0,0,0,0.0575639149120602,0.0033333332724041,600.0000088214874,Do nothing
11119,DTM_9,Ex,1646190023.418474,0.22,2.4045348578425045,0,0.0,0.2326776047345296,1.0,11,0,11,1646190023.418474,1646184023.418378,0.0018333333040475,0.22,0.1623413008493501,600.000009059906,0,0,0,0.0582643063860429,0.0033333332724041,600.0000088214874,Do nothing
5336,DER_4,Ex,1646190033.896841,0.37,2.404534879606132,0,0.0,0.2326776060844131,1.0,11,0,11,1646190033.896841,1646184033.896749,0.0018333333052131,0.37,0.205787732895853,600.000009059906,0,0,0,0.0591705427878447,0.0033333332498868,600.0000078678131,Do nothing
5337,DCM_4,Ex,1646190033.896843,0.4,2.4045348574178487,0,0.0,0.2326776047992501,1.0,11,0,11,1646190033.896843,1646184033.896756,0.001833333306743,0.4,0.2016295233228597,600.0000078678131,0,0,0,0.053539502554074,0.0033333332777023,600.0000078678131,Do nothing
5338,DERAS_4,Ex,1646190033.896845,0.36,2.404534854126763,0,0.0,0.2326776043739443,1.0,11,0,11,1646190033.896845,1646184033.896759,0.0018333333070344,0.36,0.1732329226749187,600.0000081062317,0,0,0,0.0492816168124331,0.0033333332830005,600.0000078678131,Do nothing
5339,DTM_4,Ex,1646190033.896847,0.32,2.404534855506896,0,0.0,0.2326776044109274,1.0,11,0,11,1646190033.896847,1646184033.896762,0.0018333333073258,0.32,0.1751365770757647,600.0000081062317,0,0,0,0.0538783835835367,0.0033333332830005,600.0000078678131,Do nothing
20,DER_0,Ex,1646190057.249704,0.19,0.829497066778357,0,0.0,0.1555090681532924,1.0,6,0,6,1646190057.249704,1646184057.249654,0.000999999991695,0.19,0.2114630681818181,1200.0000088214874,0,0,0,0.1013563352968285,0.001666666645805,1200.0000081062317,Do nothing
21,DCM_0,Ex,1646190057.249706,0.38,0.8294970643474645,0,0.0,0.1555090675909693,1.0,6,0,6,1646190057.249706,1646184057.249662,0.0009999999926487,0.38,0.1907551487414187,1200.000009059906,0,0,0,0.0724798813965266,0.0016666666527589,1200.000007867813,Do nothing
22,DERAS_0,Ex,1646190057.249708,0.19,0.8294970630290145,0,0.0,0.155509067652763,1.0,6,0,6,1646190057.249708,1646184057.249665,0.0009999999928474,0.19,0.1312087300618489,1200.000007867813,0,0,0,0.0720967712480541,0.0016666666540834,1200.000007867813,Do nothing
23,DTM_0,Ex,1646190057.24971,0.34,0.8294970628642083,0,0.0,0.1555090676156867,1.0,6,0,6,1646190057.24971,1646184057.249667,0.0009999999928077,0.34,0.1225303167420814,1200.0000081062317,0,0,0,0.0435458589313078,0.0016666666540834,1200.000007867813,Do nothing
8204,DER_6,Ex,1646190080.212833,0.35,0.8294970739062276,0,0.0,0.1555090697104949,1.0,6,0,6,1646190080.212833,1646184080.212768,0.0009999999891916,0.35,0.1510520833333333,1200.0000088214874,0,0,0,0.0609857570760383,0.0016666666249434,1200.0000081062317,Do nothing
8205,DCM_6,Ex,1646190080.212835,0.15,0.8294970641826582,0,0.0,0.1555090675971486,1.0,6,0,6,1646190080.212835,1646184080.21279,0.0009999999924898,0.15,0.1298352402745995,1200.000009059906,0,0,0,0.0758805997836738,0.0016666666527589,1200.0000081062317,Do nothing
8206,DERAS_6,Ex,1646190080.212837,0.39,0.8294970635646347,0,0.0,0.1555090674426643,1.0,6,0,6,1646190080.212837,1646184080.212793,0.0009999999926884,0.39,0.1429470011393229,1200.000009059906,0,0,0,0.0429393769004427,0.0016666666544146,1200.000007867813,Do nothing
8207,DTM_6,Ex,1646190080.212839,0.39,0.8294970636882393,0,0.0,0.1555090675291755,1.0,6,0,6,1646190080.212839,1646184080.212796,0.0009999999928474,0.39,0.139550527903469,1200.0000088214874,0,0,0,0.0396891199744198,0.0016666666540834,1200.000007867813,Do nothing
10612,DER_8,Ex,1646190085.312622,0.18,-0.4147485336363878,0,0.1036727121392711,0.1036727121392711,0.6666666666666667,5,1,6,1646190085.312622,1646184085.312572,0.0009999999916553,0.18,0.2040719696969697,1200.000009059906,0,0,0,0.0996687980528403,0.0016666666444804,1200.000007867813,Do nothing
10613,DCM_8,Ex,1646190085.312624,0.25,-0.4147485316793136,0,0.1036727118138241,0.1036727118138241,0.6666666666666667,5,1,6,1646190085.312624,1646184085.31258,0.0009999999926884,0.25,0.1575514874141876,1200.000007867813,0,0,0,0.077866087842103,0.00166666665309,1200.000007867813,Do nothing
10614,DERAS_8,Ex,1646190085.312627,0.36,-0.4147485314321041,0,0.1036727116449212,0.1036727116449212,0.6666666666666667,5,1,6,1646190085.312627,1646184085.312583,0.0009999999926487,0.36,0.1475440979003906,1200.000009059906,0,0,0,0.0542676845213155,0.0016666666540834,1200.000007867813,Do nothing
10615,DTM_8,Ux,1646190085.312629,0.3,-1.3271953009123458,0,0.1036727116490407,0.0518363558245203,0.3333333333333332,4,2,6,1646190085.312629,1646184085.312585,0.0009999999926884,0.3,0.1292374919198448,1200.000009059906,0,0,0,0.0562265536856609,0.0016666666544146,1200.0000081062317,Do nothing
6344,DER_5,Ex,1646190241.627499,0.28,7.508219117404428,0,0.0,0.3494484864212795,1.0,22,0,22,1646190241.627499,1646183941.62733,0.003492063398366,0.28,0.1990515121486445,300.0000071525574,0,0,0,0.0455191338835117,0.0066666663593716,300.0000069141388,Do nothing
6345,DCM_5,Ex,1646190241.627501,0.22,7.508219029391236,0,0.0,0.3494484800337956,1.0,22,0,22,1646190241.627501,1646183941.627337,0.0034920634011412,0.22,0.1736382769158545,300.0000081062317,0,0,0,0.0435783307150943,0.0066666664653354,300.0000069141388,Do nothing
6346,DERAS_5,Ex,1646190241.627503,0.4,7.508219018650642,0,0.0,0.3494484800999186,1.0,22,0,22,1646190241.627503,1646183941.62734,0.003492063401802,0.4,0.1914132446808059,300.0000078678131,0,0,0,0.0350729163263802,0.0066666664706336,300.0000069141388,Do nothing
6347,DTM_5,Ex,1646190241.627505,0.29,7.508219030584637,0,0.0,0.3494484800866941,1.0,22,0,22,1646190241.627505,1646183941.627342,0.0034920634016698,0.29,0.1994561370178321,300.0000081062317,0,0,0,0.0443257612312442,0.0066666664653354,300.0000069141388,Do nothing
3456,DER_3,Ex,1646190247.860721,0.16,7.508219173494194,0,0.0,0.3494484867518947,1.0,22,0,22,1646190247.860721,1646183947.860553,0.0034920633988946,0.16,0.2018599604598181,300.0000081062317,0,0,0,0.0495433677348119,0.0066666663328806,300.0000069141388,Do nothing
3457,DCM_3,Ex,1646190247.860722,0.16,7.50821900791005,0,0.0,0.3494484813033577,1.0,22,0,22,1646190247.860722,1646183947.860561,0.0034920634027271,0.16,0.1944453557560929,300.0000071525574,0,0,0,0.0482267774046296,0.0066666664653354,300.0000069141388,Do nothing
3458,DERAS_3,Ex,1646190247.860724,0.37,7.508219001943055,0,0.0,0.349448481594299,1.0,22,0,22,1646190247.860724,1646183947.860563,0.0034920634028592,0.37,0.2161459966061967,300.0000069141388,0,0,0,0.0426918514563202,0.0066666664653354,300.0000069141388,Do nothing
3459,DTM_3,Ex,1646190247.860726,0.35,7.508218985235464,0,0.0,0.3494484802453894,1.0,22,0,22,1646190247.860726,1646183947.860566,0.0034920634032557,0.35,0.1812222247273237,300.0000071525574,0,0,0,0.0371542742156583,0.0066666664865281,300.0000069141388,Do nothing
1532,DER_2,Ex,1646190253.386628,0.24,7.508219137692217,0,0.0,0.3494484856542525,1.0,22,0,22,1646190253.386628,1646183953.38646,0.0034920633990267,0.24,0.2114001035863424,300.0000078678131,0,0,0,0.0490444427263041,0.0066666663593716,300.0000069141388,Do nothing
1533,DCM_2,Ex,1646190253.38663,0.24,7.508219030584637,0,0.0,0.3494484800866941,1.0,22,0,22,1646190253.38663,1646183953.386467,0.0034920634016698,0.24,0.2216252080699148,300.0000081062317,0,0,0,0.0502509955377013,0.0066666664653354,300.0000069141388,Do nothing
1534,DERAS_2,Ex,1646190253.386632,0.33,7.508218995976058,0,0.0,0.3494484790419503,1.0,22,0,22,1646190253.386632,1646183953.38647,0.0034920634023306,0.33,0.1830288838565036,300.0000078678131,0,0,0,0.039241506714384,0.0066666664918263,300.0000069141388,Do nothing
1535,DTM_2,Ex,1646190253.386634,0.41,7.508219007910052,0,0.0,0.3494484790287258,1.0,22,0,22,1646190253.386634,1646183953.386472,0.0034920634021984,0.41,0.19799373359619,300.0000081062317,0,0,0,0.0353687406769021,0.0066666664865281,300.0000069141388,Do nothing
8752,DER_7,Ex,1646190258.922216,0.29,7.508219128443374,0,0.0,0.349448485204616,1.0,22,0,22,1646190258.922216,1646183958.922035,0.0034920633917582,0.29,0.2148738343440915,300.0000088214874,0,0,0,0.047629814378046,0.0066666663540734,300.0000078678131,Do nothing
8753,DCM_7,Ex,1646190258.922218,0.29,7.508219033269784,0,0.0,0.3494484804702076,1.0,22,0,22,1646190258.922218,1646183958.922042,0.0034920633944013,0.29,0.2241357445407029,300.000009059906,0,0,0,0.0488010924941081,0.0066666664441426,300.0000078678131,Do nothing
8754,DERAS_7,Ex,1646190258.92222,0.25,7.508218991799161,0,0.0,0.3494484805363307,1.0,22,0,22,1646190258.92222,1646183958.922045,0.0034920633950621,0.25,0.1798744710330579,300.0000081062317,0,0,0,0.043170549062166,0.0066666664653354,300.0000078678131,Do nothing
8755,DTM_7,Ex,1646190258.922222,0.36,7.508218985533815,0,0.0,0.3494484808140474,1.0,22,0,22,1646190258.922222,1646183958.922047,0.0034920633950621,0.36,0.184489409504523,300.0000078678131,0,0,0,0.0370177474414058,0.0066666664653354,300.0000078678131,Do nothing
6348,DER_5,Ex,1646190541.627507,0.35,8.03731518768943,0,0.0,0.3572126035797507,1.0,23,0,23,1646190541.627507,1646183941.62733,0.0034848483914405,0.35,0.2007287175692151,300.0000078678131,0,0,0,0.0407647053250561,0.0066666663593716,300.0000069141388,Do nothing
6349,DCM_5,Ex,1646190541.627509,0.25,8.0373150407773,0,0.0,0.3572125978762017,1.0,23,0,23,1646190541.627509,1646183941.627337,0.0034848483939582,0.25,0.174477416729966,300.0000081062317,0,0,0,0.0415514387983175,0.0066666664653354,300.0000069141388,Do nothing
6350,DERAS_5,Ex,1646190541.627511,0.41,8.037315042298129,0,0.0,0.3572125976568343,1.0,23,0,23,1646190541.627511,1646183941.62734,0.0034848483945876,0.41,0.1937891876734059,300.0000081062317,0,0,0,0.0338335645155823,0.0066666664706336,300.0000069141388,Do nothing
6351,DTM_5,Ex,1646190541.627513,0.4,8.037315041993965,0,0.0,0.3572125982246085,1.0,23,0,23,1646190541.627513,1646183941.627342,0.0034848483945876,0.4,0.2016125226412963,300.0000078678131,0,0,0,0.0363250688153435,0.0066666664653354,300.0000069141388,Do nothing
3460,DER_3,Ex,1646190547.860728,0.39,8.03731519529358,0,0.0,0.3572126062379659,1.0,23,0,23,1646190547.860728,1646183947.860553,0.0034848483924476,0.39,0.2039504053435979,300.0000069141388,0,0,0,0.0383033119586176,0.0066666663328806,300.0000069141388,Do nothing
3461,DCM_3,Ex,1646190547.86073,0.37,8.037315069977227,0,0.0,0.3572125983278402,1.0,23,0,23,1646190547.86073,1646183947.860561,0.0034848483955947,0.37,0.1963745276708612,300.0000078678131,0,0,0,0.0382127537320279,0.0066666664653354,300.0000069141388,Do nothing
3462,DERAS_3,Ex,1646190547.860732,0.18,8.037315076668877,0,0.0,0.3572125980439531,1.0,23,0,23,1646190547.860732,1646183947.860563,0.0034848483955947,0.18,0.215753105338738,300.0000081062317,0,0,0,0.0494207529402902,0.0066666664653354,300.0000069141388,Do nothing
3463,DTM_3,Ex,1646190547.860734,0.21,8.037315045643956,0,0.0,0.3572125972439077,1.0,23,0,23,1646190547.860734,1646183947.860566,0.0034848483960983,0.21,0.181531663171116,300.0000078678131,0,0,0,0.0436747278386599,0.0066666664865281,300.0000069141388,Do nothing
1536,DER_2,Ex,1646190553.386636,0.19,8.037315170047808,0,0.0,0.3572126033474795,1.0,23,0,23,1646190553.386636,1646183953.38646,0.003484848391944,0.19,0.2111623246576053,300.0000081062317,0,0,0,0.04917617313099,0.0066666663593716,300.0000069141388,Do nothing
1537,DCM_2,Ex,1646190553.386638,0.22,8.037315041993965,0,0.0,0.3572125982246085,1.0,23,0,23,1646190553.386638,1646183953.386467,0.0034848483945876,0.22,0.2216073486405751,300.0000078678131,0,0,0,0.0496616210430321,0.0066666664653354,300.0000069141388,Do nothing
1538,DERAS_2,Ex,1646190553.386639,0.3,8.037315017964858,0,0.0,0.3572125977600661,1.0,23,0,23,1646190553.386639,1646183953.38647,0.0034848483955947,0.3,0.1843003090319764,300.0000071525574,0,0,0,0.0404927037504435,0.0066666664918263,300.0000069141388,Do nothing
