,Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
8701,DERAS_9,N,1648459610.686848,0.24,-69.91152335822686,0,7.436712463238213,0.3718356231619106,1.0,0,20,20,1648459610.686848,1648429010.686688,0.0006535947678247,0.24,0.2182053499159933,600.000002861023,0,0,0,0.0633760774372681,0.0011111111043412,600.000002861023,Do nothing
5818,DTM_6,N,1648459614.628684,0.39,-5.816940112854299,0,0.6629706578131225,0.0552475548177602,1.0,0,12,12,1648459614.628684,1648430214.628514,0.000408163262946,0.39,0.1610243232760897,600.0000030994415,0,0,0,0.0363522841920039,0.003333333310816,600.0000030994415,Do nothing
1013,DER_1,Dis,1648459618.596188,0.42,-4.522572404242645,0,0.124974986833114,0.0078109366770696,1.0,0,16,16,1648459618.596188,1648431418.596045,0.0005673758836466,0.42,0.1789570130930167,7200.00003695488,0,0,0,0.0378200322830869,0.0033333333161142,600.000002861023,Do nothing
3897,DCM_4,Ex,1648460175.292229,0.15,3.0204051495694832,0,0.0,0.2258912090983852,1.0,14,0,14,1648460175.292229,1648428975.292127,0.0004487179472503,0.15,0.2178322038389639,2400.000006914139,0,0,0,0.0650064750625673,0.001,2400.000006914139,Do nothing
2936,DCM_3,Ex,1648460179.767229,0.33,3.02040515014458,0,0.0,0.2258912090241596,1.0,14,0,14,1648460179.767229,1648428979.76712,0.0004487179471474,0.33,0.2349789513816396,2400.000008106232,0,0,0,0.0613190383630565,0.001,2400.000007867813,Do nothing
7741,DCM_8,Ex,1648460183.627585,0.43,3.02040514984453,0,0.0,0.2258912089516603,1.0,14,0,14,1648460183.627585,1648428983.627475,0.0004487179471372,0.43,0.223170318678727,2400.0000088214874,0,0,0,0.0495510545947826,0.001,2400.000007867813,Do nothing
6780,DCM_7,Ex,1648460187.995183,0.25,3.0204051500695672,0,0.0,0.2258912090189811,1.0,14,0,14,1648460187.995183,1648428987.995073,0.0004487179471372,0.25,0.1966363743320367,2400.000008106232,0,0,0,0.0582218639873164,0.001,2400.000007867813,Do nothing
53,DCM_0,Ex,1648460192.441925,0.34,3.020405149944547,0,0.0,0.2258912090103502,1.0,14,0,14,1648460192.441925,1648428992.441814,0.00044871794712,0.34,0.1839915926888633,2400.000008106232,0,0,0,0.0490590081292761,0.001,2400.000007867813,Do nothing
4858,DER_5,Err,1648460201.633948,0.41,-12.792304258609985,0,1.3962634077026257,0.0997331005501875,1.0,0,14,14,1648460201.633948,1648428401.63378,0.00044025157,0.41,0.2234499141427479,1200.000006198883,0,0,0,0.0519165962441554,0.0011111111012505,600.0000030994415,Do nothing
1975,DTM_2,N,1648460206.228565,0.23,-32.52454725290817,0,6.9618392759749295,0.3664125934723647,1.0,0,19,19,1648460206.228565,1648428406.228392,0.0005974842734773,0.23,0.212886322048465,600.000002861023,0,0,0,0.0621940339714017,0.001,600.0000019073486,Do nothing
8702,DERAS_9,Ux,1648460210.686851,0.41,-78.08548086400124,0,8.269541907009872,0.3937877098576129,1.0,0,21,21,1648460210.686851,1648429010.686688,0.0006730769195588,0.41,0.2216925253720662,600.0000030994415,0,0,0,0.0514703652308105,0.0011111111043412,600.000002861023,Do nothing
5819,DCM_6,Err,1648460214.628687,0.39,-1.56817490940447,0,0.2676552839840898,0.0243322985440081,1.0,0,11,11,1648460214.628687,1648429614.62851,0.0003594771221047,0.39,0.1755467412587412,3000.000015974045,0,0,0,0.0409066555434988,0.0012499999916801,600.0000040531158,Do nothing
1014,DERAS_1,Ux,1648460218.596191,0.44,-9.061215552975924,0,0.1861684551064446,0.0132977467933174,1.0,0,14,14,1648460218.596191,1648428418.596023,0.0004402515700033,0.44,0.203459441489774,3000.0000150203705,0,0,0,0.0424818541287069,0.0033333332896232,600.000002861023,Do nothing
3898,DERAS_4,Ex,1648460775.292231,0.27,3.020405149694504,0,0.0,0.2258912090828496,1.0,14,0,14,1648460775.292231,1648429575.29213,0.000448717947264,0.27,0.1821463264379149,2400.0000071525574,0,0,0,0.053596905084654,0.001,2400.000006914139,Do nothing
2937,DERAS_3,Ex,1648460779.767231,0.15,3.0204051502696005,0,0.0,0.2258912090327905,1.0,14,0,14,1648460779.767231,1648429579.767123,0.0004487179471646,0.15,0.170440525520187,2400.000008106232,0,0,0,0.0561754315816244,0.001,2400.000007867813,Do nothing
7742,DERAS_8,Ex,1648460783.627587,0.42,3.0204051486443286,0,0.0,0.2258912090241596,1.0,14,0,14,1648460783.627587,1648429583.627478,0.0004487179471474,0.42,0.1505668161105729,2400.000008106232,0,0,0,0.0253511301914568,0.001,2400.000007867813,Do nothing
6781,DERAS_7,Ex,1648460787.995185,0.42,3.02040514984453,0,0.0,0.2258912090483261,1.0,14,0,14,1648460787.995185,1648429587.995076,0.0004487179471509,0.42,0.168561454276023,2400.000007867813,0,0,0,0.033313166631121,0.001,2400.000007867813,Do nothing
54,DERAS_0,Ex,1648460792.441927,0.37,3.020405149744513,0,0.0,0.2258912090414213,1.0,14,0,14,1648460792.441927,1648429592.441817,0.0004487179471372,0.37,0.1515436190039998,2400.000007867813,0,0,0,0.0354824264778307,0.001,2400.000007867813,Do nothing
4859,DCM_5,Ind,1648460801.633952,0.15,-6.66528261369833,0,1.463301870245708,0.1125616823265929,1.0,0,13,13,1648460801.633952,1648433201.633812,0.0004710144903652,0.15,0.1057731219636618,1200.0000069141388,0,0,0,0.0424303646632134,0.001,600.000002861023,Do nothing
1976,DTM_2,Ux,1648460806.228568,0.26,-73.28251869447294,0,7.803957458458923,0.3901978729229461,1.0,0,20,20,1648460806.228568,1648428406.228392,0.0006172839472604,0.26,0.2137276377261709,600.0000030994415,0,0,0,0.0605246878943208,0.001,600.0000019073486,Do nothing
8703,DERAS_9,Ux,1648460810.686854,0.35,-86.63329616867485,0,9.138407427525342,0.4153821557966065,1.0,0,22,22,1648460810.686854,1648429010.686688,0.0006918238957609,0.35,0.2239837302761364,600.000002861023,0,0,0,0.0570607513821667,0.0011111111043412,600.000002861023,Do nothing
5820,DTM_6,Dis,1648460814.62869,0.41,-7.182182126308828,0,0.3959522736501116,0.0304578672038547,1.0,0,13,13,1648460814.62869,1648430214.628514,0.0004248365988643,0.41,0.1654703175033024,1200.0000059604645,0,0,0,0.0339492375189512,0.003333333310816,600.0000030994415,Do nothing
1015,DCM_1,Err,1648460818.596194,0.28,-37.488328206207306,0,1.3190836095373153,0.0879389073024876,1.0,0,15,15,1648460818.596194,1648430818.596042,0.0004999999974648,0.28,0.161482863371402,1800.000009059906,0,0,0,0.0481842496233522,0.001,600.0000021457672,Do nothing
3899,DTM_4,Ex,1648461375.292233,0.23,3.0204051493694504,0,0.0,0.2258912091052898,1.0,14,0,14,1648461375.292233,1648430175.292132,0.000448717947264,0.23,0.1444737039012216,2400.000006914139,0,0,0,0.0471417670213971,0.001,2400.000006914139,Do nothing
2938,DTM_3,Ex,1648461379.767233,0.36,3.0204051499445463,0,0.0,0.2258912090552308,1.0,14,0,14,1648461379.767233,1648430179.767125,0.0004487179471646,0.36,0.1925778459154731,2400.000007867813,0,0,0,0.0484085266192083,0.001,2400.000007867813,Do nothing
7743,DTM_8,Ex,1648461383.627589,0.28,3.0204051490694,0,0.0,0.2258912090327905,1.0,14,0,14,1648461383.627589,1648430183.627481,0.0004487179471646,0.28,0.1497916012976555,2400.000008106232,0,0,0,0.0448573548013763,0.001,2400.000007867813,Do nothing
6782,DTM_7,Ex,1648461387.995187,0.37,3.0204051502696005,0,0.0,0.2258912090327905,1.0,14,0,14,1648461387.995187,1648430187.995079,0.0004487179471646,0.37,0.1546446242378122,2400.000008106232,0,0,0,0.0362383605631539,0.001,2400.000007867813,Do nothing
55,DTM_0,Ex,1648461392.441929,0.29,3.02040514984453,0,0.0,0.2258912090241596,1.0,14,0,14,1648461392.441929,1648430192.44182,0.0004487179471474,0.29,0.1611173693998309,2400.000008106232,0,0,0,0.0468801623095139,0.001,2400.000007867813,Do nothing
4860,DERAS_5,Ux,1648461401.633955,0.26,-1.5660480012746414,0,0.073722980245655,0.0092153725307068,1.0,0,8,8,1648461401.633955,1648429601.633793,0.0002515723257633,0.26,0.1347454408519001,5400.000027894974,0,0,0,0.0425939542257504,0.001,600.0000030994415,Do nothing
1977,DTM_2,Ux,1648461406.228571,0.43,-81.9415533138187,0,8.687195473662308,0.4136759749363004,1.0,0,21,21,1648461406.228571,1648428406.228392,0.0006363636329108,0.43,0.2175218896958873,600.000002861023,0,0,0,0.0471556643162797,0.001,600.0000019073486,Do nothing
8704,DER_9,Dis,1648461410.686857,0.39,-8.106601416699098,0,0.1435341288194954,0.0179417661024369,1.0,0,8,8,1648461410.686857,1648432010.686706,0.0002721088421405,0.39,0.0707641848386833,9000.000047922134,0,0,0,0.0316117723610678,0.001,1800.0000088214874,Do nothing
5821,DERAS_6,Err,1648461414.628694,0.26,-2.584327109807699,0,0.2135936156974462,0.0133496009810903,1.0,0,16,16,1648461414.628694,1648428414.628497,0.0004848484819515,0.26,0.2066172263878011,3600.0000200271606,0,0,0,0.0586286522859981,0.0033333332830005,600.000002861023,Do nothing
1016,DCM_1,Err,1648461418.596197,0.34,-14.070225168398029,0,4.606921055686134,0.2879325659803833,1.0,0,16,16,1648461418.596197,1648430818.596042,0.0005228758143453,0.34,0.1646147429613774,600.000002861023,0,0,0,0.0430777777704082,0.001,600.0000021457672,Do nothing
3900,DER_4,Ex,1648461975.292235,0.26,3.388368135828462,0,0.0,0.2355506451918526,1.0,15,0,15,1648461975.292235,1648428375.292119,0.000446428569889,0.26,0.1791745172664745,2400.000007867813,0,0,0,0.0526143223305412,0.001,2400.000006914139,Do nothing
2939,DER_3,Ex,1648461979.767235,0.44,3.388368135077576,0,0.0,0.2355506452119097,1.0,15,0,15,1648461979.767235,1648428379.767112,0.000446428569794,0.44,0.1996867479007839,2400.000008106232,0,0,0,0.0401955455574767,0.001,2400.000007867813,Do nothing
7744,DER_8,Ex,1648461983.627591,0.45,3.3883681333945552,0,0.0,0.2355506452369809,1.0,15,0,15,1648461983.627591,1648428383.627468,0.0004464285697971,0.45,0.1928587406795341,2400.000007867813,0,0,0,0.0363016386976651,0.001,2400.000007867813,Do nothing
6783,DER_7,Ex,1648461987.995189,0.25,3.3883681344043675,0,0.0,0.2355506452152525,1.0,15,0,15,1648461987.995189,1648428387.995063,0.0004464285697559,0.25,0.2516580660541676,2400.000007867813,0,0,0,0.0665015307550035,0.001,2400.000007867813,Do nothing
56,DER_0,Ex,1648461992.441931,0.21,3.388368134533831,0,0.0,0.2355506451768098,1.0,15,0,15,1648461992.441931,1648428392.441803,0.0004464285697274,0.21,0.2249845390098895,2400.000008106232,0,0,0,0.0632714145702851,0.001,2400.000007867813,Do nothing
4861,DERAS_5,Dis,1648462001.633957,0.28,-0.8293835277636192,0,0.9059296163657692,0.1006588462628632,1.0,0,9,9,1648462001.633957,1648429601.633793,0.0002777777763735,0.28,0.1372498298027294,600.0000019073486,0,0,0,0.0411626114718202,0.001,600.0000019073486,Do nothing
1978,DER_2,Ind,1648462006.228574,0.31,-2.005281604641973,0,0.2447704948402759,0.0188284996030981,1.0,0,13,13,1648462006.228574,1648429006.228401,0.000393939391873,0.31,0.1967018680170763,6000.000029087067,0,0,0,0.0531405393008086,0.001,600.000002861023,Do nothing
8705,DER_9,N,1648462010.68686,0.34,-1.614758949219324,0,0.978403985598138,0.1087115539553486,1.0,0,9,9,1648462010.68686,1648432010.686706,0.0002999999984598,0.34,0.0754061816518094,600.0000030994415,0,0,0,0.0168241657351822,0.001,600.0000030994415,Do nothing
5822,DER_6,Err,1648462014.628697,0.44,-40.48176259113274,0,0.3997031024733584,0.0235119472043152,1.0,0,17,17,1648462014.628697,1648434414.62854,0.0006159420254844,0.44,0.1625783083308721,5400.000029802322,0,0,0,0.025945713643446,0.0016666666583882,600.000002861023,Do nothing
1017,DERAS_1,Dis,1648462018.5962,0.21,-1.994662018997621,0,0.3533259718259253,0.023555064788395,1.0,0,15,15,1648462018.5962,1648428418.596023,0.000446428569078,0.21,0.2035722097399504,1800.000009059906,0,0,0,0.0595595960499072,0.0033333332896232,600.000002861023,Do nothing
3901,DCM_4,Ex,1648462575.292237,0.33,3.388368136475778,0,0.0,0.2355506452085668,1.0,15,0,15,1648462575.292237,1648428975.292127,0.000446428569965,0.33,0.219733352926439,2400.000008106232,0,0,0,0.0561276224628543,0.001,2400.000006914139,Do nothing
2940,DCM_3,Ex,1648462579.767237,0.24,3.3883681353623945,0,0.0,0.2355506452770949,1.0,15,0,15,1648462579.767237,1648428979.76712,0.0004464285698731,0.24,0.2350640539005949,2400.000007867813,0,0,0,0.0634984390565936,0.001,2400.000007867813,Do nothing
7745,DCM_8,Ex,1648462583.627593,0.44,3.3883681342749044,0,0.0,0.2355506452470094,1.0,15,0,15,1648462583.627593,1648428983.627475,0.0004464285698605,0.44,0.2268453980231554,2400.000008106232,0,0,0,0.0476047553119099,0.001,2400.000007867813,Do nothing
6784,DCM_7,Ex,1648462587.995191,0.34,3.3883681352847166,0,0.0,0.2355506452470094,1.0,15,0,15,1648462587.995191,1648428987.995073,0.0004464285698605,0.34,0.1990662662925107,2400.000008106232,0,0,0,0.0509094249057194,0.001,2400.000007867813,Do nothing
57,DCM_0,Ex,1648462592.441933,0.44,3.388368135155253,0,0.0,0.2355506452637236,1.0,15,0,15,1648462592.441933,1648428992.441814,0.0004464285698478,0.44,0.1883307182365097,2400.000007867813,0,0,0,0.0361240723588353,0.001,2400.000007867813,Do nothing
4862,DCM_5,Dis,1648462601.63396,0.16,-15.758635525723008,0,1.118699319570581,0.0799070942550415,1.0,0,14,14,1648462601.63396,1648433201.633812,0.0004761904737923,0.16,0.1066922215913963,1800.0000081062317,0,0,0,0.0411087542286819,0.001,600.000002861023,Do nothing
1979,DER_2,Ind,1648462606.228577,0.31,-2.6359899444337405,0,2.936585712505445,0.2097561223218174,1.0,0,14,14,1648462606.228577,1648429006.228401,0.0004166666644847,0.31,0.1986221753388208,600.000002861023,0,0,0,0.0530938912039265,0.001,600.000002861023,Do nothing
8706,DCM_9,Ux,1648462610.686863,0.16,-2.9703524044926564,0,0.0738308234329177,0.0061525686194098,1.0,0,12,12,1648462610.686863,1648429610.686692,0.0003636363617526,0.16,0.1973231605658847,4800.000023841858,0,0,0,0.0592187392724934,0.003333333310816,600.0000040531158,Do nothing
5823,DTM_6,Ux,1648462614.628701,0.32,-4.264101408539664,0,0.3045348162428775,0.0217524868744912,1.0,0,14,14,1648462614.628701,1648430214.628514,0.0004320987629392,0.32,0.1680894646642634,1800.0000109672546,0,0,0,0.0452273883807909,0.003333333310816,600.0000030994415,Do nothing
1018,DCM_1,N,1648462618.596203,0.44,-48.94853621666517,0,2.6018409365584407,0.1530494668563788,1.0,0,17,17,1648462618.596203,1648430818.596042,0.0005345911922591,0.44,0.1692822896908456,1200.000006198883,0,0,0,0.0288015734106398,0.001,600.0000021457672,Do nothing
3902,DERAS_4,Ex,1648463175.292239,0.25,3.388368136242744,0,0.0,0.2355506452403238,1.0,15,0,15,1648463175.292239,1648429575.29213,0.0004464285699809,0.25,0.183277220997283,2400.000007867813,0,0,0,0.0530931069940731,0.001,2400.000006914139,Do nothing
2941,DERAS_3,Ex,1648463179.767239,0.39,3.388368135491858,0,0.0,0.2355506452603807,1.0,15,0,15,1648463179.767239,1648429579.767123,0.0004464285698858,0.39,0.1740998500948505,2400.000008106232,0,0,0,0.0387236307321519,0.001,2400.000007867813,Do nothing
7746,DERAS_8,Ex,1648463183.627595,0.41,3.3883681353623945,0,0.0,0.2355506452770949,1.0,15,0,15,1648463183.627595,1648429583.627478,0.0004464285698731,0.41,0.15489070250873,2400.000007867813,0,0,0,0.0286779597394002,0.001,2400.000007867813,Do nothing
6785,DERAS_7,Ex,1648463187.995193,0.2,3.388368135724892,0,0.0,0.2355506452536951,1.0,15,0,15,1648463187.995193,1648429587.995076,0.0004464285698731,0.2,0.1690854300380893,2400.000008106232,0,0,0,0.0525288816268829,0.001,2400.000007867813,Do nothing
58,DERAS_0,Ex,1648463192.441935,0.21,3.3883681356213207,0,0.0,0.2355506452470094,1.0,15,0,15,1648463192.441935,1648429592.441817,0.0004464285698605,0.21,0.1525178920205998,2400.000008106232,0,0,0,0.0487543221919583,0.001,2400.000007867813,Do nothing
4863,DER_5,N,1648463201.633963,0.35,-14.959965082528132,0,0.6140561693847215,0.0409370779589814,1.0,0,15,15,1648463201.633963,1648428401.63378,0.0004310344804906,0.35,0.2255590822403687,3000.0000150203705,0,0,0,0.0554284623988786,0.0011111111012505,600.0000030994415,Do nothing
1980,DER_2,Dis,1648463206.22858,0.4,-31.463418348272626,0,3.4712726597823997,0.2314181773188266,1.0,0,15,15,1648463206.22858,1648429006.228401,0.0004385964889318,0.4,0.2019784724165071,600.0000030994415,0,0,0,0.0453661829089622,0.001,600.000002861023,Do nothing
8707,DTM_9,Err,1648463210.686866,0.23,-43.969453700194265,0,0.8101826691210082,0.050636416820063,1.0,0,16,16,1648463210.686866,1648428410.68668,0.0004597701124855,0.23,0.2283435904909218,6000.000030040741,0,0,0,0.0621583760550448,0.001,1200.0000059604645,Do nothing
5824,DERAS_6,Ux,1648463214.628704,0.2,-2.269432166785366,0,0.475508867956322,0.0279711098797836,1.0,0,17,17,1648463214.628704,1648428414.628497,0.000488505744218,0.2,0.2065069392813377,1800.0000100135803,0,0,0,0.0593510647826033,0.0033333332830005,600.000002861023,Do nothing
1019,DERAS_1,Ux,1648463218.596206,0.2,-3.768810366143203,0,0.6076370097662509,0.0379773131103906,1.0,0,16,16,1648463218.596206,1648428418.596023,0.0004597701125265,0.2,0.2035126729109512,1200.0000059604645,0,0,0,0.0588343141630197,0.0033333332896232,600.000002861023,Do nothing
3903,DTM_4,Ex,1648463775.292241,0.25,3.388368136579348,0,0.0,0.2355506452152525,1.0,15,0,15,1648463775.292241,1648430175.292132,0.0004464285699777,0.25,0.1462036431815294,2400.000008106232,0,0,0,0.0446881917954536,0.001,2400.000006914139,Do nothing
2942,DTM_3,Ex,1648463779.767241,0.32,3.388368135828462,0,0.0,0.2355506452603807,1.0,15,0,15,1648463779.767241,1648430179.767125,0.0004464285698858,0.32,0.1946667336873506,2400.000008106232,0,0,0,0.0506444541847545,0.001,2400.000007867813,Do nothing
7747,DTM_8,Ex,1648463783.627597,0.26,3.388368135491858,0,0.0,0.2355506452603807,1.0,15,0,15,1648463783.627597,1648430183.627481,0.0004464285698858,0.26,0.1515982963583496,2400.000008106232,0,0,0,0.0452666383214945,0.001,2400.000007867813,Do nothing
6786,DTM_7,Ex,1648463787.995195,0.41,3.388368135491858,0,0.0,0.235550645285452,1.0,15,0,15,1648463787.995195,1648430187.995079,0.000446428569889,0.41,0.1588307779388317,2400.000007867813,0,0,0,0.0300374970873447,0.001,2400.000007867813,Do nothing
59,DTM_0,Ex,1648463792.441937,0.27,3.3883681353623945,0,0.0,0.2355506452770949,1.0,15,0,15,1648463792.441937,1648430192.44182,0.0004464285698731,0.27,0.1629023305572107,2400.000007867813,0,0,0,0.0471706159056612,0.001,2400.000007867813,Do nothing
4864,DERAS_5,Ux,1648463801.633966,0.18,-10.065884626286325,0,0.383498379696939,0.0383498379696939,1.0,0,10,10,1648463801.633966,1648429601.633793,0.0002923976593408,0.18,0.1379506522649798,1800.000009059906,0,0,0,0.0465932079509219,0.001,600.0000019073486,Do nothing
1981,DERAS_2,N,1648463806.228583,0.24,-13.965354041094487,0,0.1717139951052728,0.0132087688542517,1.0,0,13,13,1648463806.228583,1648430206.228408,0.0003869047598896,0.24,0.1180138696041017,8400.000041007996,0,0,0,0.0383512828528378,0.001,600.000002861023,Do nothing
8708,DTM_9,Dis,1648463810.686869,0.41,-8.608190859410712,0,4.674493892207485,0.2749702289533814,1.0,0,17,17,1648463810.686869,1648428410.68668,0.0004802259861389,0.41,0.2313215644173001,600.000002861023,0,0,0,0.051127689255852,0.001,600.000002861023,Do nothing
5825,DTM_6,N,1648463814.628708,0.25,-3.262873031173687,0,0.5299889539268009,0.0353325969284533,1.0,0,15,15,1648463814.628708,1648430214.628514,0.0004464285688531,0.25,0.169432260325505,1200.0000069141388,0,0,0,0.0498254664623709,0.003333333310816,600.0000030994415,Do nothing
1020,DTM_1,N,1648463818.596209,0.24,-1.6394555848366834,0,0.0345405350578339,0.0031400486416212,1.0,0,11,11,1648463818.596209,1648429618.596035,0.0003216374252637,0.24,0.1694179970075461,7800.000039100647,0,0,0,0.0503646682171452,0.0033333333161142,600.0000030994415,Do nothing
3904,DER_4,Ex,1648464375.292242,0.23,3.768810323069643,0,0.0,0.2447426817538879,1.0,16,0,16,1648464375.292242,1648428375.292119,0.0004444444429256,0.23,0.1799942831170152,2400.0000071525574,0,0,0,0.0525270300578046,0.001,2400.000006914139,Do nothing
2943,DER_3,Ex,1648464379.767243,0.42,3.768810323390555,0,0.0,0.2447426817247123,1.0,16,0,16,1648464379.767243,1648428379.767112,0.0004444444428284,0.42,0.2032401874507713,2400.000007867813,0,0,0,0.0426015895895801,0.001,2400.000007867813,Do nothing
7748,DER_8,Ex,1648464383.627599,0.16,3.768810323791695,0,0.0,0.2447426817003993,1.0,16,0,16,1648464383.627599,1648428383.627468,0.0004444444428284,0.16,0.1923287609911545,2400.000008106232,0,0,0,0.0569132442305874,0.001,2400.000007867813,Do nothing
6787,DER_7,Ex,1648464387.995197,0.41,3.76881032344404,0,0.0,0.244742681679328,1.0,16,0,16,1648464387.995197,1648428387.995063,0.0004444444427902,0.41,0.2542119682145842,2400.000008106232,0,0,0,0.0557058691461184,0.001,2400.000007867813,Do nothing
60,DER_0,Ex,1648464392.441939,0.19,3.768810322828958,0,0.0,0.2447426816647402,1.0,16,0,16,1648464392.441939,1648428392.441803,0.0004444444427637,0.19,0.2244202722516655,2400.000008106232,0,0,0,0.0615466416049242,0.001,2400.000007867813,Do nothing
4865,DERAS_5,Dis,1648464401.633969,0.45,-4.2184821766663285,0,1.470950361593091,0.1337227601448264,1.0,0,11,11,1648464401.633969,1648429601.633793,0.0003160919524247,0.45,0.1429837062607059,600.0000030994415,0,0,0,0.0064801079984256,0.001,600.0000019073486,Do nothing
1982,DERAS_2,Err,1648464406.228585,0.25,-1.8492276395952456,0,2.885066665102235,0.2060761903644453,1.0,0,14,14,1648464406.228585,1648430206.228408,0.0004093567230287,0.25,0.1201426781588742,600.0000019073486,0,0,0,0.0377971604363017,0.001,600.0000019073486,Do nothing
8709,DERAS_9,Ind,1648464410.686872,0.21,-95.5378958332195,0,1.5317760560411815,0.0665989589583122,1.0,0,23,23,1648464410.686872,1648429010.686688,0.0006497175107461,0.21,0.2237581862394246,3600.000018119812,0,0,0,0.0609615263778577,0.0011111111043412,600.000002861023,Do nothing
5826,DTM_6,Ind,1648464414.628711,0.19,-5.653215508552543,0,1.236594608127417,0.0772871630079635,1.0,0,16,16,1648464414.628711,1648430214.628514,0.000467836254616,0.19,0.1697639980621904,600.0000030994415,0,0,0,0.0521435797604087,0.003333333310816,600.0000030994415,Do nothing
1021,DER_1,Err,1648464418.596212,0.4,-1.3278592351018363,0,0.1880421416498565,0.0110613024499915,1.0,0,17,17,1648464418.596212,1648431418.596045,0.0005151515125462,0.4,0.1825222225592583,4800.000023841858,0,0,0,0.0392772882683178,0.0033333333161142,600.000002861023,Do nothing
3905,DCM_4,Ex,1648464975.292245,0.33,3.768810323337069,0,0.0,0.2447426817149871,1.0,16,0,16,1648464975.292245,1648428975.292127,0.0004444444429874,0.33,0.2214836171657019,2400.000007867813,0,0,0,0.0546389356080245,0.001,2400.000006914139,Do nothing
2944,DCM_3,Ex,1648464979.767245,0.25,3.76881032443352,0,0.0,0.2447426817393001,1.0,16,0,16,1648464979.767245,1648428979.76712,0.0004444444428991,0.25,0.2353011324101093,2400.000008106232,0,0,0,0.061114269740309,0.001,2400.000007867813,Do nothing
7749,DCM_8,Ex,1648464983.627601,0.2,3.768810323952151,0,0.0,0.2447426817587505,1.0,16,0,16,1648464983.627601,1648428983.627475,0.0004444444428903,0.2,0.2264192805942164,2400.000007867813,0,0,0,0.0611434537680943,0.001,2400.000007867813,Do nothing
6788,DCM_7,Ex,1648464987.9952,0.35,3.768810323952151,0,0.0,0.2447426816550151,1.0,16,0,16,1648464987.9952,1648428987.995073,0.0004444444428785,0.35,0.2014620398434232,2400.0000088214874,0,0,0,0.0489626640255682,0.001,2400.000007867813,Do nothing
61,DCM_0,Ex,1648464992.441942,0.39,3.7688103242195785,0,0.0,0.2447426816225977,1.0,16,0,16,1648464992.441942,1648428992.441814,0.0004444444428638,0.39,0.1915318179470413,2400.000009059906,0,0,0,0.0426691695866488,0.001,2400.000007867813,Do nothing
4866,DER_5,N,1648465001.633972,0.31,-6.549932473437029,0,1.1555064404519924,0.0722191525282495,1.0,0,16,16,1648465001.633972,1648428401.63378,0.0004371584676529,0.31,0.2268994142682994,1800.0000088214874,0,0,0,0.0568987116134556,0.0011111111012505,600.0000030994415,Do nothing
1983,DCM_2,Dis,1648465006.228589,0.45,-3.798818030720288,0,0.1101205498265942,0.0091767124855495,1.0,0,12,12,1648465006.228589,1648429606.228405,0.0003389830490849,0.45,0.180564980152935,6000.000030040741,0,0,0,0.0304174303979301,0.0016666666583882,600.0000030994415,Do nothing
8710,DER_9,Ux,1648465010.686875,0.37,-10.871155395534869,0,0.2384662656572149,0.0238466265657214,1.0,0,10,10,1648465010.686875,1648432010.686706,0.000303030301478,0.37,0.0800822740065426,3000.0000150203705,0,0,0,0.0215965345122805,0.001,600.0000030994415,Do nothing
5827,DCM_6,N,1648465014.628714,0.43,-2.9198758252809798,0,0.1835342500884955,0.0152945208407079,1.0,0,12,12,1648465014.628714,1648429614.62851,0.0003389830488931,0.43,0.1795856818736818,4800.000027179718,0,0,0,0.0336420389410621,0.0012499999916801,600.0000040531158,Do nothing
1022,DERAS_1,Ux,1648465018.596215,0.26,-6.456143228766416,0,0.4521231855878139,0.0265954815051655,1.0,0,17,17,1648465018.596215,1648428418.596023,0.0004644808718812,0.26,0.2044092971504599,1800.000009059906,0,0,0,0.0553176446369725,0.0033333332896232,600.000002861023,Do nothing
3906,DERAS_4,Ex,1648465575.292247,0.38,3.7688103238451807,0,0.0,0.2447426816971576,1.0,16,0,16,1648465575.292247,1648429575.29213,0.0004444444429992,0.38,0.1863510144192005,2400.000008106232,0,0,0,0.0420876557701292,0.001,2400.000006914139,Do nothing
2945,DERAS_3,Ex,1648465579.767248,0.19,3.768810324166093,0,0.0,0.244742681667982,1.0,16,0,16,1648465579.767248,1648429579.767123,0.000444444442902,0.19,0.1743482899371184,2400.0000088214874,0,0,0,0.0521486369961649,0.001,2400.000007867813,Do nothing
7750,DERAS_8,Ex,1648465583.627603,0.41,3.76881032443352,0,0.0,0.2447426817393001,1.0,16,0,16,1648465583.627603,1648429583.627478,0.0004444444428991,0.41,0.1588767852820311,2400.000008106232,0,0,0,0.0293533409338348,0.001,2400.000007867813,Do nothing
6789,DERAS_7,Ex,1648465587.995202,0.18,3.7688103240591215,0,0.0,0.2447426816355646,1.0,16,0,16,1648465587.995202,1648429587.995076,0.0004444444428873,0.18,0.1692559701937442,2400.000009059906,0,0,0,0.0515307501971642,0.001,2400.000007867813,Do nothing
62,DERAS_0,Ex,1648465592.441944,0.2,3.768810323952151,0,0.0,0.2447426816550151,1.0,16,0,16,1648465592.441944,1648429592.441817,0.0004444444428785,0.2,0.1532597999577779,2400.0000088214874,0,0,0,0.0477698480916235,0.001,2400.000007867813,Do nothing
