,Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
6825,DERAS_7,Ex,1648485777.657507,0.35,7.144251931619339,0,0.0,0.3038286023038784,1.0,24,0,24,1648485777.657507,1648430577.657314,0.0004347826071764,0.35,0.1877007703519007,2400.000009059906,0,0,0,0.0370345635780789,0.001,2400.000007867813,Do nothing
7786,DERAS_8,Ex,1648485782.290421,0.16,7.144251931619339,0,0.0,0.3038286024298581,1.0,24,0,24,1648485782.290421,1648430582.290229,0.0004347826071839,0.16,0.1631962040789751,2400.000008106232,0,0,0,0.0415125827230561,0.001,2400.000007867813,Do nothing
2016,DCM_2,Ind,1648485806.886079,0.38,-112.04455280889673,0,11.661709790120458,0.4021279237972572,1.0,0,29,29,1648485806.886079,1648430606.885563,0.0005253623139279,0.38,0.1915073191638964,600.0000050067902,0,0,0,0.0354112871870021,0.001,600.0000038146973,Do nothing
5862,DTM_6,N,1648485865.654131,0.2,-47.11050249108379,0,4.954827801507132,0.1981931120602852,1.0,0,25,25,1648485865.654131,1648431865.653737,0.0004629629595861,0.2,0.2113934826283535,600.000002861023,0,0,0,0.0474281911983781,0.0016666666538627,600.000002861023,Do nothing
3941,DTM_4,Ex,1648486349.292903,0.26,7.144251931006401,0,0.0,0.30382860246529,1.0,24,0,24,1648486349.292903,1648431149.292712,0.0004347826071914,0.26,0.1631738657755674,2400.000007867813,0,0,0,0.0378782085316375,0.001,2400.000007867813,Do nothing
4902,DTM_5,Ex,1648486356.136988,0.4,7.144251930070864,0,0.0,0.3038286025479642,1.0,24,0,24,1648486356.136988,1648431156.136812,0.0004347826073097,0.4,0.1885531745777847,2400.000006914139,0,0,0,0.03277025708907,0.001,2400.000006914139,Do nothing
1056,DTM_1,Ex,1648486361.252265,0.34,7.144251930070864,0,0.0,0.3038286025479642,1.0,24,0,24,1648486361.252265,1648431161.252089,0.0004347826073097,0.34,0.1836578983827293,2400.000006914139,0,0,0,0.036791624984352,0.001,2400.000006914139,Do nothing
2980,DTM_3,Ex,1648486365.362952,0.28,7.144251931619339,0,0.0,0.3038286023038784,1.0,24,0,24,1648486365.362952,1648431165.362759,0.0004347826071764,0.28,0.1853566690027249,2400.000009059906,0,0,0,0.0406433283366237,0.001,2400.000007867813,Do nothing
8748,DTM_9,Ex,1648486369.282223,0.35,7.14425193113544,0,0.0,0.3038286024705391,1.0,24,0,24,1648486369.282223,1648431169.282033,0.0004347826071989,0.35,0.2052257886062597,2400.000007867813,0,0,0,0.0400555593276316,0.001,2400.000007867813,Do nothing
95,DTM_0,Ex,1648486373.891499,0.45,7.144251931748379,0,0.0,0.3038286024351073,1.0,24,0,24,1648486373.891499,1648431173.891308,0.0004347826071914,0.45,0.1865595196529453,2400.000008106232,0,0,0,0.0263739980546544,0.001,2400.000007867813,Do nothing
6826,DTM_7,Ex,1648486377.657509,0.41,7.144251931006401,0,0.0,0.3038286023078152,1.0,24,0,24,1648486377.657509,1648431177.657317,0.000434782607182,0.41,0.1984604067935856,2400.000009059906,0,0,0,0.0339769718634563,0.001,2400.000007867813,Do nothing
7787,DTM_8,Ex,1648486382.290424,0.36,7.14425193087736,0,0.0,0.3038286023025661,1.0,24,0,24,1648486382.290424,1648431182.290231,0.0004347826071745,0.36,0.1591587269847881,2400.000009059906,0,0,0,0.0299483433608161,0.001,2400.000007867813,Do nothing
2017,DERAS_2,N,1648486406.886083,0.31,-6.587668761587937,0,0.6681637321838948,0.0256986050839959,1.0,0,26,26,1648486406.886083,1648431206.885568,0.0004710144883593,0.31,0.2253430154021204,2400.000018835068,0,0,0,0.0455093830370925,0.0033333333055178,600.0000040531158,Do nothing
5863,DERAS_6,N,1648486465.654135,0.33,-69.45827760250825,0,0.4930430247764238,0.0214366532511488,1.0,0,23,23,1648486465.654135,1648430065.653722,0.0004078014154539,0.33,0.1973744134192046,7800.000052928925,0,0,0,0.0399416331186403,0.001,600.0000030994415,Do nothing
3942,DER_4,Ex,1648486949.292905,0.33,7.595715060516802,0,0.0,0.3096767363292128,1.0,25,0,25,1648486949.292905,1648429349.292698,0.0004340277762165,0.33,0.2410046910706735,2400.000008106232,0,0,0,0.0466764992611906,0.001,2400.000007867813,Do nothing
4903,DER_5,Ex,1648486956.13699,0.36,7.5957150628789245,0,0.0,0.3096767362984491,1.0,25,0,25,1648486956.13699,1648429356.1368,0.0004340277763459,0.36,0.1831936701966339,2400.000008106232,0,0,0,0.0350091597773884,0.001,2400.000006914139,Do nothing
1057,DER_1,Ex,1648486961.252267,0.43,7.595715059565395,0,0.0,0.30967673644714,1.0,25,0,25,1648486961.252267,1648429361.252076,0.0004340277763387,0.43,0.2142483160414398,2400.000006914139,0,0,0,0.0352485529349122,0.001,2400.000006914139,Do nothing
2981,DER_3,Ex,1648486965.362954,0.38,7.595715059762235,0,0.0,0.3096767362330765,1.0,25,0,25,1648486965.362954,1648429365.362746,0.0004340277762112,0.38,0.2431636671948414,2400.0000088214874,0,0,0,0.0443312043492588,0.001,2400.000007867813,Do nothing
8749,DER_9,Ex,1648486969.282225,0.17,7.5957150598934655,0,0.0,0.3096767363663855,1.0,25,0,25,1648486969.282225,1648429369.282019,0.0004340277762255,0.17,0.2486746958704006,2400.000007867813,0,0,0,0.0519900146693511,0.001,2400.000007867813,Do nothing
96,DER_0,Ex,1648486973.891501,0.19,7.5957150598934655,0,0.0,0.3096767363663855,1.0,25,0,25,1648486973.891501,1648429373.891295,0.0004340277762255,0.19,0.2420113844089884,2400.000007867813,0,0,0,0.0509695103338429,0.001,2400.000007867813,Do nothing
6827,DER_7,Ex,1648486977.657511,0.32,7.59571505723608,0,0.0,0.3096767363189582,1.0,25,0,25,1648486977.657511,1648429377.657302,0.0004340277762022,0.32,0.2054744491130474,2400.000008106232,0,0,0,0.0416723172692175,0.001,2400.000007867813,Do nothing
7788,DER_8,Ex,1648486982.290426,0.34,7.595715060549611,0,0.0,0.3096767362023129,1.0,25,0,25,1648486982.290426,1648429382.290218,0.0004340277762112,0.34,0.2171841443284287,2400.000009059906,0,0,0,0.0424745241818246,0.001,2400.000007867813,Do nothing
2018,DERAS_2,N,1648487006.886088,0.36,-6.938623372678908,0,2.9033002613158256,0.1075296393079935,1.0,0,27,27,1648487006.886088,1648431206.885568,0.0004838709632328,0.36,0.226717066265364,600.0000050067902,0,0,0,0.0428664374768895,0.0033333333055178,600.0000040531158,Do nothing
5864,DTM_6,Ux,1648487065.654139,0.35,-51.53020913567417,0,2.67265493004771,0.1027944203864503,1.0,0,26,26,1648487065.654139,1648431865.653737,0.0004710144893236,0.35,0.2128078348464316,1200.0000081062317,0,0,0,0.0411554200018592,0.0016666666538627,600.000002861023,Do nothing
3943,DCM_4,Ex,1648487549.292907,0.33,7.595715061369793,0,0.0,0.30967673636254,1.0,25,0,25,1648487549.292907,1648429949.292706,0.0004340277762633,0.33,0.181011225996037,2400.000008106232,0,0,0,0.0366092485363281,0.001,2400.000007867813,Do nothing
4904,DCM_5,Ex,1648487556.136992,0.41,7.595715062780502,0,0.0,0.3096767363561309,1.0,25,0,25,1648487556.136992,1648429956.136807,0.0004340277763836,0.41,0.1915944533022427,2400.000007867813,0,0,0,0.0321245093133137,0.001,2400.000006914139,Do nothing
1058,DCM_1,Ex,1648487561.252269,0.22,7.595715063567876,0,0.0,0.3096767363253673,1.0,25,0,25,1648487561.252269,1648429961.252084,0.0004340277763836,0.22,0.2103521540469522,2400.000008106232,0,0,0,0.0460930701670478,0.001,2400.000006914139,Do nothing
2982,DCM_3,Ex,1648487565.362956,0.43,7.595715060451188,0,0.0,0.3096767362279492,1.0,25,0,25,1648487565.362956,1648429965.362753,0.0004340277762471,0.43,0.2271210756733696,2400.000009059906,0,0,0,0.0376602636872871,0.001,2400.000007867813,Do nothing
8750,DCM_9,Ex,1648487569.282227,0.19,7.59571506150102,0,0.0,0.3096767363676673,1.0,25,0,25,1648487569.282227,1648429969.282027,0.0004340277762704,0.19,0.2198909676866335,2400.000008106232,0,0,0,0.0479825864909281,0.001,2400.000007867813,Do nothing
97,DCM_0,Ex,1648487573.891503,0.27,7.595715060615225,0,0.0,0.30967673636254,1.0,25,0,25,1648487573.891503,1648429973.891302,0.0004340277762633,0.27,0.2337802251378858,2400.000008106232,0,0,0,0.0477985885656908,0.001,2400.000007867813,Do nothing
6828,DCM_7,Ex,1648487577.657513,0.42,7.5957150574329235,0,0.0,0.3096767363881764,1.0,25,0,25,1648487577.657513,1648429977.657311,0.0004340277762561,0.42,0.2144458107300743,2400.000007867813,0,0,0,0.0360317468736667,0.001,2400.000007867813,Do nothing
7789,DCM_8,Ex,1648487582.290428,0.19,7.595715060582417,0,0.0,0.3096767362651219,1.0,25,0,25,1648487582.290428,1648429982.290226,0.0004340277762561,0.19,0.2113026079500308,2400.0000088214874,0,0,0,0.0468814619420927,0.001,2400.000007867813,Do nothing
2019,DERAS_2,N,1648487606.886093,0.34,-30.10829900623819,0,3.141850950859796,0.1122089625307069,1.0,0,28,28,1648487606.886093,1648431206.885568,0.0004964538960879,0.34,0.2278613383232896,600.0000050067902,0,0,0,0.0439555829675303,0.0033333333055178,600.0000040531158,Do nothing
5865,DER_6,Ux,1648487665.654143,0.45,-5.624134084883679,0,0.283237189228819,0.012874417692219,1.0,0,22,22,1648487665.654143,1648430665.653727,0.0003859649094635,0.45,0.2035009202537394,3600.0000240802765,0,0,0,0.0305467942869449,0.0033333333055178,600.0000038146973,Do nothing
3944,DERAS_4,Ex,1648488149.29291,0.28,7.595715060746452,0,0.0,0.3096767362394856,1.0,25,0,25,1648488149.29291,1648430549.292709,0.0004340277762633,0.28,0.2103068631473527,2400.000009059906,0,0,0,0.0438772015679943,0.001,2400.000007867813,Do nothing
4905,DERAS_5,Ex,1648488156.136994,0.36,7.595715063699106,0,0.0,0.30967673636254,1.0,25,0,25,1648488156.136994,1648430556.13681,0.0004340277763926,0.36,0.2028367587795721,2400.000007867813,0,0,0,0.0383611874091918,0.001,2400.000006914139,Do nothing
1059,DERAS_1,Ex,1648488161.252271,0.44,7.595715062944539,0,0.0,0.30967673636254,1.0,25,0,25,1648488161.252271,1648430561.252087,0.0004340277763926,0.44,0.1825652687205796,2400.000007867813,0,0,0,0.0262370377031842,0.001,2400.000006914139,Do nothing
2983,DERAS_3,Ex,1648488165.362958,0.16,7.59571506150102,0,0.0,0.3096767362394856,1.0,25,0,25,1648488165.362958,1648430565.362757,0.0004340277762633,0.16,0.1758859771819575,2400.000009059906,0,0,0,0.042456562215134,0.001,2400.000007867813,Do nothing
8751,DERAS_9,Ex,1648488169.282229,0.28,7.595715057859417,0,0.0,0.3096767362817855,1.0,25,0,25,1648488169.282229,1648430569.28203,0.0004340277762794,0.28,0.2019132194009202,2400.000007867813,0,0,0,0.0426197741051341,0.001,2400.000006914139,Do nothing
98,DERAS_0,Ex,1648488173.891505,0.21,7.59571506150102,0,0.0,0.3096767363676673,1.0,25,0,25,1648488173.891505,1648430573.891305,0.0004340277762704,0.21,0.2060751907166699,2400.000008106232,0,0,0,0.0455319463179031,0.001,2400.000007867813,Do nothing
6829,DERAS_7,Ex,1648488177.657515,0.4,7.59571505759696,0,0.0,0.30967673636254,1.0,25,0,25,1648488177.657515,1648430577.657314,0.0004340277762633,0.4,0.1898237626483816,2400.000008106232,0,0,0,0.0325520671951598,0.001,2400.000007867813,Do nothing
7790,DERAS_8,Ex,1648488182.29043,0.18,7.595715060746452,0,0.0,0.3096767362394856,1.0,25,0,25,1648488182.29043,1648430582.290229,0.0004340277762633,0.18,0.1633642420381853,2400.000009059906,0,0,0,0.0402441486771869,0.001,2400.000007867813,Do nothing
2020,DTM_2,Ux,1648488206.886098,0.2,-2.7342545127862743,0,0.4129540989399143,0.0229418943855507,1.0,0,18,18,1648488206.886098,1648430006.885557,0.0003092783476407,0.2,0.1627345843308726,4800.000039815903,0,0,0,0.0395946911971831,0.001,600.0000050067902,Do nothing
5866,DER_6,Ux,1648488265.654147,0.24,-2.96111606921038,0,1.882808069687723,0.0818612204212053,1.0,0,23,23,1648488265.654147,1648430665.653727,0.0003993055526449,0.24,0.203865911051202,600.0000038146973,0,0,0,0.0443933441994757,0.0033333333055178,600.0000038146973,Do nothing
3945,DTM_4,Ex,1648488749.292912,0.35,7.59571506163225,0,0.0,0.3096767362446129,1.0,25,0,25,1648488749.292912,1648431149.292712,0.0004340277762704,0.35,0.1650236294807598,2400.000009059906,0,0,0,0.0315649303028231,0.001,2400.000007867813,Do nothing
4906,DTM_5,Ex,1648488756.136995,0.15,7.595715063699106,0,0.0,0.3096767364586763,1.0,25,0,25,1648488756.136995,1648431156.136812,0.000434027776398,0.15,0.1881714599780047,2400.0000071525574,0,0,0,0.0440402584193908,0.001,2400.000006914139,Do nothing
1060,DTM_1,Ex,1648488761.252273,0.22,7.595715063699106,0,0.0,0.3096767363304946,1.0,25,0,25,1648488761.252273,1648431161.252089,0.0004340277763908,0.22,0.1840177211710191,2400.000008106232,0,0,0,0.0419550305464338,0.001,2400.000006914139,Do nothing
2984,DTM_3,Ex,1648488765.36296,0.28,7.59571505759696,0,0.0,0.30967673636254,1.0,25,0,25,1648488765.36296,1648431165.362759,0.0004340277762633,0.28,0.1862937316858663,2400.000008106232,0,0,0,0.0399741915498774,0.001,2400.000007867813,Do nothing
8752,DTM_9,Ex,1648488769.282231,0.36,7.595715061763479,0,0.0,0.3096767363779218,1.0,25,0,25,1648488769.282231,1648431169.282033,0.0004340277762848,0.36,0.2067582065408512,2400.000008106232,0,0,0,0.0388637994075598,0.001,2400.000007867813,Do nothing
99,DTM_0,Ex,1648488773.891508,0.35,7.595715060877682,0,0.0,0.3096767362446129,1.0,25,0,25,1648488773.891508,1648431173.891308,0.0004340277762704,0.35,0.1881777422306389,2400.000009059906,0,0,0,0.0361902713597411,0.001,2400.000007867813,Do nothing
6830,DTM_7,Ex,1648488777.657517,0.42,7.59571505769538,0,0.0,0.3096767363984309,1.0,25,0,25,1648488777.657517,1648431177.657317,0.0004340277762704,0.42,0.200653868112461,2400.000007867813,0,0,0,0.0328035423339868,0.001,2400.000007867813,Do nothing
7791,DTM_8,Ex,1648488782.290432,0.37,7.595715057564152,0,0.0,0.3096767363933037,1.0,25,0,25,1648488782.290432,1648431182.290231,0.0004340277762633,0.37,0.1612462643413744,2400.000007867813,0,0,0,0.0288504754424855,0.001,2400.000007867813,Do nothing
2021,DCM_2,Dis,1648488806.886103,0.15,-120.63837713917717,0,2.402690200232341,0.080089673341078,1.0,0,30,30,1648488806.886103,1648430606.885563,0.0005154639127429,0.15,0.1910963556078182,3000.000023841858,0,0,0,0.0444209920513266,0.001,600.0000038146973,Do nothing
5867,DTM_6,N,1648488865.654152,0.28,-27.754493504341603,0,1.894785434807013,0.0701772383261856,1.0,0,27,27,1648488865.654152,1648431865.653737,0.0004736842070788,0.28,0.2134731038083481,1800.0000128746033,0,0,0,0.0441202105123433,0.0016666666538627,600.000002861023,Do nothing
3946,DER_4,Ex,1648489349.292914,0.26,8.051595144559531,0,0.0,0.3152362217584425,1.0,26,0,26,1648489349.292914,1648429349.292698,0.0004333333317732,0.26,0.2411909195895884,2400.0000088214874,0,0,0,0.0483645540841845,0.001,2400.000007867813,Do nothing
4907,DER_5,Ex,1648489356.136997,0.32,8.051595143759679,0,0.0,0.3152362219839171,1.0,26,0,26,1648489356.136997,1648429356.1368,0.000433333331911,0.32,0.1845349087241179,2400.000006914139,0,0,0,0.0373313876892138,0.001,2400.000006914139,Do nothing
1061,DER_1,Ex,1648489361.252274,0.19,8.05159514762564,0,0.0,0.3152362219463379,1.0,26,0,26,1648489361.252274,1648429361.252076,0.0004333333319024,0.19,0.2140105874527983,2400.0000071525574,0,0,0,0.0465245349411662,0.001,2400.000006914139,Do nothing
2985,DER_3,Ex,1648489365.362962,0.33,8.05159514205999,0,0.0,0.3152362218523902,1.0,26,0,26,1648489365.362962,1648429365.362746,0.0004333333317732,0.33,0.2440150037909704,2400.000008106232,0,0,0,0.0461764817304507,0.001,2400.000007867813,Do nothing
8753,DER_9,Ex,1648489369.282233,0.41,8.051595145526022,0,0.0,0.3152362218624113,1.0,26,0,26,1648489369.282233,1648429369.282019,0.000433333331787,0.41,0.2502563164991222,2400.000008106232,0,0,0,0.0426954378584019,0.001,2400.000007867813,Do nothing
100,DER_0,Ex,1648489373.89151,0.23,8.051595145526022,0,0.0,0.3152362217321371,1.0,26,0,26,1648489373.89151,1648429373.891295,0.0004333333317801,0.23,0.241893625738312,2400.000009059906,0,0,0,0.0492172637497622,0.001,2400.000007867813,Do nothing
6831,DER_7,Ex,1648489377.657519,0.31,8.051595144292914,0,0.0,0.3152362218461271,1.0,26,0,26,1648489377.657519,1648429377.657302,0.0004333333317646,0.31,0.2064992094158607,2400.000008106232,0,0,0,0.0415177748694215,0.001,2400.000007867813,Do nothing
7792,DER_8,Ex,1648489382.290434,0.37,8.051595141260135,0,0.0,0.3152362218849588,1.0,26,0,26,1648489382.290434,1648429382.290218,0.000433333331775,0.37,0.2186823389918755,2400.000007867813,0,0,0,0.0400668343123809,0.001,2400.000007867813,Do nothing
2022,DERAS_2,Ind,1648489406.886108,0.3,-32.540599133905026,0,1.1060590826266206,0.0381399683664351,1.0,0,29,29,1648489406.886108,1648431206.885568,0.0004982817823181,0.3,0.2285685801044339,1800.0000150203705,0,0,0,0.0452634730887243,0.0033333333055178,600.0000040531158,Do nothing
5868,DER_6,Ux,1648489465.654156,0.23,-19.646692901089285,0,1.0268166680649204,0.0427840278360383,1.0,0,24,24,1648489465.654156,1648430665.653727,0.0004081632623287,0.23,0.2041221276095235,1200.000009059906,0,0,0,0.0442888009838506,0.0033333333055178,600.0000038146973,Do nothing
3947,DCM_4,Ex,1648489949.292916,0.39,8.051595145426042,0,0.0,0.3152362217584425,1.0,26,0,26,1648489949.292916,1648429949.292706,0.0004333333318163,0.39,0.1830402432193765,2400.000009059906,0,0,0,0.0315505541043649,0.001,2400.000007867813,Do nothing
4908,DCM_5,Ex,1648489956.136999,0.42,8.051595145259405,0,0.0,0.3152362220102224,1.0,26,0,26,1648489956.136999,1648429956.136807,0.0004333333319471,0.42,0.1938119828818326,2400.000006914139,0,0,0,0.0309777993352441,0.001,2400.000006914139,Do nothing
1062,DCM_1,Ex,1648489961.252276,0.36,8.05159514445955,0,0.0,0.3152362220102224,1.0,26,0,26,1648489961.252276,1648429961.252084,0.0004333333319471,0.36,0.2118050457552342,2400.000006914139,0,0,0,0.0393490938695452,0.001,2400.000006914139,Do nothing
2986,DCM_3,Ex,1648489965.362964,0.3,8.05159514192668,0,0.0,0.3152362219100115,1.0,26,0,26,1648489965.362964,1648429965.362753,0.0004333333318094,0.3,0.2278286380454728,2400.000007867813,0,0,0,0.044936225042317,0.001,2400.000007867813,Do nothing
8754,DCM_9,Ex,1648489969.282235,0.24,8.05159514555935,0,0.0,0.3152362219262958,1.0,26,0,26,1648489969.282235,1648429969.282027,0.0004333333318318,0.24,0.2200862010100642,2400.000007867813,0,0,0,0.0459390082924168,0.001,2400.000007867813,Do nothing
101,DCM_0,Ex,1648489973.891512,0.25,8.051595145426042,0,0.0,0.3152362217910111,1.0,26,0,26,1648489973.891512,1648429973.891302,0.000433333331818,0.25,0.2339376986802364,2400.0000088214874,0,0,0,0.047473703243522,0.001,2400.000007867813,Do nothing
6832,DCM_7,Ex,1648489977.657521,0.41,8.051595146092586,0,0.0,0.3152362218837061,1.0,26,0,26,1648489977.657521,1648429977.657311,0.0004333333318163,0.41,0.2163443950919183,2400.000008106232,0,0,0,0.0365372731377914,0.001,2400.000007867813,Do nothing
7793,DCM_8,Ex,1648489982.290436,0.24,8.05159514289317,0,0.0,0.3152362218837061,1.0,26,0,26,1648489982.290436,1648429982.290226,0.0004333333318163,0.24,0.2115812234068266,2400.000008106232,0,0,0,0.0447973486298361,0.001,2400.000007867813,Do nothing
2023,DTM_2,Ind,1648490006.886113,0.42,-4.358959933254651,0,1.2299249360079962,0.0647328913688419,1.0,0,19,19,1648490006.886113,1648430006.885557,0.0003166666637322,0.42,0.1652323068130971,1800.0000150203705,0,0,0,0.0236769169114561,0.001,600.0000050067902,Do nothing
5869,DERAS_6,Ux,1648490065.65416,0.35,-5.144796780275727,0,1.118089250779593,0.0465870521158163,1.0,0,24,24,1648490065.65416,1648430065.653722,0.0003999999970801,0.35,0.1988562152306686,3600.000025033951,0,0,0,0.0377605017112354,0.001,600.0000030994415,Do nothing
3948,DERAS_4,Ex,1648490549.292918,0.17,8.051595142226626,0,0.0,0.3152362219212852,1.0,26,0,26,1648490549.292918,1648430549.292709,0.0004333333318249,0.17,0.2099192971555512,2400.000007867813,0,0,0,0.0458756724127965,0.001,2400.000007867813,Do nothing
4909,DERAS_5,Ex,1648490556.137001,0.41,8.051595145426042,0,0.0,0.315236221983917,1.0,26,0,26,1648490556.137001,1648430556.13681,0.000433333331954,0.41,0.2048287130220762,2400.0000071525574,0,0,0,0.0341174135024064,0.001,2400.000006914139,Do nothing
1063,DERAS_1,Ex,1648490561.252278,0.3,8.051595145426042,0,0.0,0.315236221983917,1.0,26,0,26,1648490561.252278,1648430561.252087,0.000433333331954,0.3,0.1836944488290355,2400.0000071525574,0,0,0,0.0379657522528956,0.001,2400.000006914139,Do nothing
2987,DERAS_3,Ex,1648490565.362966,0.45,8.051595142226626,0,0.0,0.3152362218887167,1.0,26,0,26,1648490565.362966,1648430565.362757,0.0004333333318232,0.45,0.1785216889398233,2400.000008106232,0,0,0,0.023143784141438,0.001,2400.000007867813,Do nothing
8755,DERAS_9,Ex,1648490569.282237,0.35,8.051595143326423,0,0.0,0.3152362217747268,1.0,26,0,26,1648490569.282237,1648430569.28203,0.0004333333318387,0.35,0.2033371307528344,2400.000008106232,0,0,0,0.0383528277135191,0.001,2400.000006914139,Do nothing
102,DERAS_0,Ex,1648490573.891514,0.24,8.05159514555935,0,0.0,0.315236221763453,1.0,26,0,26,1648490573.891514,1648430573.891305,0.0004333333318232,0.24,0.2064013908059327,2400.000009059906,0,0,0,0.0438730999453524,0.001,2400.000007867813,Do nothing
6833,DERAS_7,Ex,1648490577.657523,0.31,8.051595145426042,0,0.0,0.3152362219212852,1.0,26,0,26,1648490577.657523,1648430577.657314,0.0004333333318249,0.31,0.1909793033921472,2400.000007867813,0,0,0,0.038632531918808,0.001,2400.000007867813,Do nothing
7794,DERAS_8,Ex,1648490582.290438,0.33,8.051595142226626,0,0.0,0.3152362219212852,1.0,26,0,26,1648490582.290438,1648430582.290229,0.0004333333318249,0.33,0.1649665089416642,2400.000007867813,0,0,0,0.0326762151576908,0.001,2400.000007867813,Do nothing
2024,DTM_2,Err,1648490606.886118,0.27,-12.94657827376838,0,4.172412890935709,0.2086206445467854,1.0,0,20,20,1648490606.886118,1648430006.885557,0.000330033000245,0.27,0.1662396884783558,600.0000050067902,0,0,0,0.0365970463180136,0.001,600.0000050067902,Do nothing
5870,DERAS_6,N,1648490665.654164,0.22,-11.646763028954094,0,7.358655082522366,0.2943462033008946,1.0,0,25,25,1648490665.654164,1648430065.653722,0.0004125412511162,0.22,0.1990595208534507,600.0000040531158,0,0,0,0.0434448526903184,0.001,600.0000030994415,Do nothing
3949,DTM_4,Ex,1648491149.29292,0.21,8.051595142359936,0,0.0,0.3152362218937272,1.0,26,0,26,1648491149.29292,1648431149.292712,0.0004333333318301,0.21,0.1654519758666573,2400.000008106232,0,0,0,0.0387306947019088,0.001,2400.000007867813,Do nothing
4910,DTM_5,Ex,1648491156.137003,0.19,8.051595147925585,0,0.0,0.3152362218899693,1.0,26,0,26,1648491156.137003,1648431156.136812,0.000433333331954,0.19,0.1881888746448808,2400.000007867813,0,0,0,0.042499033025278,0.001,2400.000006914139,Do nothing
1064,DTM_1,Ex,1648491161.25228,0.36,8.051595144592861,0,0.0,0.3152362220152329,1.0,26,0,26,1648491161.25228,1648431161.252089,0.000433333331954,0.36,0.1856937428741523,2400.000006914139,0,0,0,0.034297920223967,0.001,2400.000006914139,Do nothing
2988,DTM_3,Ex,1648491165.362968,0.27,8.051595145426042,0,0.0,0.3152362219212852,1.0,26,0,26,1648491165.362968,1648431165.362759,0.0004333333318249,0.27,0.187090934241239,2400.000007867813,0,0,0,0.0397697993501377,0.001,2400.000007867813,Do nothing
8756,DTM_9,Ex,1648491169.282239,0.2,8.051595145825969,0,0.0,0.3152362219363169,1.0,26,0,26,1648491169.282239,1648431169.282033,0.0004333333318456,0.2,0.2066938426690336,2400.000007867813,0,0,0,0.0447262489589128,0.001,2400.000007867813,Do nothing
103,DTM_0,Ex,1648491173.891516,0.26,8.051595142359936,0,0.0,0.3152362219262958,1.0,26,0,26,1648491173.891516,1648431173.891308,0.0004333333318318,0.26,0.1888617637332043,2400.000007867813,0,0,0,0.0404527236785269,0.001,2400.000007867813,Do nothing
6834,DTM_7,Ex,1648491177.657525,0.29,8.051595146359205,0,0.0,0.3152362218937272,1.0,26,0,26,1648491177.657525,1648431177.657317,0.0004333333318301,0.29,0.2015047836542471,2400.000008106232,0,0,0,0.0410902390391774,0.001,2400.000007867813,Do nothing
7795,DTM_8,Ex,1648491182.29044,0.35,8.051595146225896,0,0.0,0.3152362218887167,1.0,26,0,26,1648491182.29044,1648431182.290231,0.0004333333318232,0.35,0.1630439189666946,2400.000008106232,0,0,0,0.0305368805214687,0.001,2400.000007867813,Do nothing
2025,DERAS_2,Ux,1648491206.886123,0.26,-11.441990509930555,0,1.1653047568693982,0.0388434918956466,1.0,0,30,30,1648491206.886123,1648431206.885568,0.0004999999953746,0.26,0.2288679269605821,1800.0000150203705,0,0,0,0.0460659808764866,0.0033333333055178,600.0000040531158,Do nothing
5871,DERAS_6,Ux,1648491265.654168,0.26,-76.53001285823261,0,8.035433067650885,0.3090551179865725,1.0,0,26,26,1648491265.654168,1648430065.653722,0.0004248365982122,0.26,0.1996399063691321,600.0000038146973,0,0,0,0.0420388306979654,0.001,600.0000030994415,Do nothing
3950,DER_4,Ex,1648491749.292922,0.25,8.511377987477948,0,0.0,0.3205210398836695,1.0,27,0,27,1648491749.292922,1648429349.292698,0.0004326923061382,0.25,0.2412740241217621,2400.000008106232,0,0,0,0.0477165992899904,0.001,2400.000007867813,Do nothing
4911,DER_5,Ex,1648491756.137005,0.24,8.511377993565763,0,0.0,0.3205210398542779,1.0,27,0,27,1648491756.137005,1648429356.1368,0.0004326923062705,0.24,0.1850581643021922,2400.000008106232,0,0,0,0.0404435576594368,0.001,2400.000006914139,Do nothing
1065,DER_1,Ex,1648491761.252282,0.27,8.511377992551123,0,0.0,0.3205210398812202,1.0,27,0,27,1648491761.252282,1648429361.252076,0.0004326923062639,0.27,0.2145387894579606,2400.000007867813,0,0,0,0.0435804289922083,0.001,2400.000006914139,Do nothing
2989,DER_3,Ex,1648491765.36297,0.45,8.511377990014537,0,0.0,0.3205210398836695,1.0,27,0,27,1648491765.36297,1648429365.362746,0.0004326923061382,0.45,0.2459582584721877,2400.000008106232,0,0,0,0.0382055855026615,0.001,2400.000007867813,Do nothing
8757,DER_9,Ex,1648491769.282241,0.37,8.511377990285107,0,0.0,0.3205210398934667,1.0,27,0,27,1648491769.282241,1648429369.282019,0.0004326923061514,0.37,0.2513859738906399,2400.000008106232,0,0,0,0.0444094381855409,0.001,2400.000007867813,Do nothing
104,DER_0,Ex,1648491773.891518,0.39,8.511377986767704,0,0.0,0.3205210398885681,1.0,27,0,27,1648491773.891518,1648429373.891295,0.0004326923061448,0.39,0.243290855684177,2400.000008106232,0,0,0,0.0420350612977534,0.001,2400.000007867813,Do nothing
